flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,529,192,8720,28.3478,24.5522,30.593,31.3801,31.1828,25.9817,25.9193,31.4519,22.3149,30.444,30.4496,27.6112,30.4751,22.6462,27.6913,29.1579,28.8228,31.5985,26.9546,27.2657,29.8129,27.0536,28.9352,32.445,25.608,
2336,529,192,8720,28.3477,24.5675,30.6391,31.4173,31.1893,25.972,25.9293,31.3918,22.3014,30.4122,30.3996,27.6177,30.4067,22.6602,27.7181,29.1365,28.9014,31.6116,26.9618,27.2866,29.765,27.0617,28.9541,32.4176,25.6263,
292,529,192,8720,28.3471,24.5658,30.6149,31.3953,31.17,25.9611,25.9379,31.3872,22.3059,30.3891,30.3825,27.6176,30.4766,22.6671,27.6867,29.1717,28.8577,31.6095,26.9581,27.2849,29.8218,27.0641,28.9527,32.4222,25.6288,
2400,529,192,8720,28.3469,24.5561,30.6282,31.4114,31.1863,25.9705,25.9202,31.4037,22.2978,30.4325,30.4309,27.6072,30.4245,22.6408,27.7132,29.163,28.8911,31.6008,26.9549,27.2765,29.7948,27.0472,28.9408,32.4268,25.6066,
352,529,192,8720,28.3458,24.5668,30.6437,31.4233,31.1734,25.9505,25.9352,31.3434,22.2879,30.3782,30.3665,27.613,30.4302,22.6609,27.7068,29.1792,28.921,31.6132,26.9563,27.2927,29.8076,27.0578,28.9566,32.4071,25.6269,
288,529,192,8720,28.3454,24.5757,30.6528,31.4296,31.1771,25.9516,25.9427,31.3356,22.2901,30.3587,30.3375,27.6204,30.4124,22.6767,27.7107,29.1522,28.9292,31.6217,26.9601,27.2973,29.7799,27.0689,28.9669,32.3987,25.6431,
420,529,192,8720,28.3426,24.5538,30.5982,31.3837,31.1809,25.9579,25.914,31.4056,22.2986,30.4242,30.4283,27.6107,30.473,22.6447,27.6815,29.1593,28.8479,31.5932,26.9506,27.2803,29.8064,27.0546,28.9371,32.4306,25.6068,
296,529,192,8720,28.3425,24.57,30.6436,31.4105,31.1837,25.9563,25.942,31.3419,22.2932,30.391,30.363,27.6115,30.4226,22.6571,27.705,29.1409,28.9076,31.6003,26.9528,27.2868,29.802,27.0578,28.9568,32.407,25.6175,
416,529,192,8720,28.3423,24.566,30.6406,31.4202,31.1884,25.95,25.9214,31.3501,22.2837,30.3927,30.3803,27.6145,30.4052,22.6577,27.7078,29.1421,28.9231,31.6085,26.9564,27.2972,29.7609,27.062,28.9551,32.4058,25.6244,
480,529,192,8720,28.342,24.5558,30.6304,31.4138,31.1858,25.9483,25.9132,31.3617,22.2804,30.4129,30.412,27.6062,30.4237,22.6391,27.7036,29.1657,28.9147,31.5976,26.9507,27.2898,29.7898,27.0497,28.9423,32.4149,25.6057,
8480,529,192,8720,28.342,24.5577,30.6439,31.416,31.1768,25.9582,25.9281,31.364,22.2974,30.3699,30.365,27.6083,30.4039,22.6572,27.7087,29.1807,28.9061,31.6166,26.9525,27.2832,29.7621,27.0623,28.9528,32.4123,25.6231,
1312,529,192,8720,28.3418,24.5703,30.645,31.4109,31.177,25.9589,25.9351,31.3507,22.2962,30.3819,30.348,27.6126,30.4107,22.6531,27.7097,29.1785,28.9099,31.6139,26.9527,27.2902,29.7587,27.059,28.9552,32.4105,25.6147,
360,529,192,8720,28.3405,24.5573,30.6321,31.4027,31.179,25.953,25.9328,31.3501,22.2886,30.4085,30.392,27.6005,30.4404,22.6377,27.6989,29.1636,28.8969,31.5861,26.9457,27.2783,29.8283,27.0435,28.9432,32.4156,25.5976,
3360,529,192,8720,28.3383,24.5572,30.6271,31.3946,31.1848,25.9723,25.9147,31.4004,22.3014,30.4325,30.4078,27.6048,30.4002,22.629,27.7098,29.1597,28.8756,31.596,26.9485,27.2698,29.7366,27.0433,28.936,32.4263,25.5916,
300,529,192,8720,28.3382,24.5556,30.5976,31.3706,31.1715,25.9583,25.9301,31.3863,22.3032,30.4166,30.4058,27.6028,30.4875,22.6404,27.6722,29.1555,28.8291,31.5773,26.9434,27.2658,29.8423,27.0447,28.9364,32.4284,25.596,
356,529,192,8720,28.3376,24.5498,30.5942,31.3813,31.1576,25.9515,25.9273,31.3819,22.2906,30.3913,30.4019,27.603,30.4885,22.6468,27.6748,29.1816,28.8443,31.587,26.9443,27.2646,29.8347,27.047,28.9341,32.4194,25.6043,
8484,529,192,8720,28.3373,24.542,30.5985,31.3757,31.1648,25.9617,25.9182,31.4104,22.307,30.393,30.4044,27.6005,30.4647,22.6422,27.6777,29.1906,28.828,31.5961,26.9431,27.2637,29.7945,27.0526,28.9334,32.4288,25.6026,
8488,529,192,8720,28.3371,24.5496,30.6338,31.3944,31.1833,25.9605,25.9247,31.3712,22.2998,30.403,30.3902,27.5964,30.4142,22.6331,27.6999,29.1651,28.8816,31.59,26.9413,27.2712,29.7846,27.0482,28.9399,32.4207,25.5929,
1320,529,192,8720,28.337,24.5635,30.6346,31.39,31.1828,25.9615,25.9331,31.3583,22.2988,30.4133,30.3726,27.6016,30.4214,22.6298,27.7017,29.1633,28.8863,31.5898,26.9408,27.2765,29.7798,27.0458,28.9416,32.4188,25.5836,
8608,529,192,8720,28.3369,24.5456,30.6307,31.4048,31.1884,25.9547,25.9045,31.3789,22.2904,30.4058,30.4085,27.6002,30.3948,22.6341,27.7032,29.1656,28.8979,31.5998,26.946,27.2811,29.74,27.053,28.9385,32.4191,25.5993,
8544,529,192,8720,28.3365,24.5454,30.6323,31.4059,31.169,25.9497,25.9191,31.363,22.2905,30.3827,30.3864,27.5968,30.4165,22.6371,27.699,29.1963,28.895,31.5977,26.9427,27.2732,29.7792,27.0468,28.9384,32.4128,25.6009,
1440,529,192,8720,28.3363,24.5572,30.6307,31.4004,31.1876,25.9553,25.9112,31.3653,22.2879,30.4152,30.3909,27.605,30.4018,22.6301,27.7044,29.1637,28.9015,31.5983,26.9451,27.2859,29.7363,27.0491,28.9395,32.417,25.5915,
2338,529,192,8720,28.3362,24.5473,30.6074,31.3786,31.1825,25.9692,25.9144,31.4176,22.2911,30.4068,30.4005,27.6051,30.4413,22.6427,27.6892,29.1427,28.8374,31.5864,26.9407,27.2717,29.7716,27.0522,28.9443,32.428,25.5997,
290,529,192,8720,28.3361,24.5598,30.6244,31.3934,31.1714,25.9504,25.9323,31.3598,22.2813,30.3521,30.3392,27.6122,30.4474,22.6637,27.6846,29.1593,28.872,31.6,26.9423,27.2852,29.7861,27.062,28.9594,32.409,25.6194,
2344,529,192,8720,28.336,24.555,30.6244,31.3916,31.1864,25.9715,25.9245,31.3896,22.2947,30.4306,30.4174,27.6005,30.4079,22.6359,27.7055,29.1057,28.8763,31.5759,26.9465,27.2601,29.7741,27.0449,28.9361,32.4157,25.5937,
2404,529,192,8720,28.3359,24.532,30.5732,31.3642,31.1693,25.9699,25.9058,31.4476,22.296,30.446,30.4713,27.591,30.4865,22.6207,27.676,29.1684,28.8066,31.5714,26.9362,27.2373,29.8281,27.0329,28.911,32.4418,25.5793,
10528,529,192,8720,28.3357,24.5396,30.6233,31.3977,31.1823,25.9689,25.904,31.4065,22.3013,30.4193,30.4223,27.5966,30.3878,22.6315,27.7051,29.1628,28.8684,31.5924,26.9479,27.2625,29.7371,27.0417,28.9333,32.4266,25.5985,
289,529,192,8720,28.3357,24.5644,30.619,31.3967,31.1694,25.9501,25.9262,31.3642,22.2963,30.358,30.3562,27.6111,30.4453,22.663,27.6833,29.1126,28.8696,31.5994,26.952,27.2753,29.8041,27.06,28.9508,32.4085,25.6217,
1316,529,192,8720,28.3347,24.5536,30.5983,31.3693,31.1612,25.9624,25.9261,31.3938,22.301,30.3976,30.3846,27.6039,30.4698,22.6386,27.679,29.1818,28.8325,31.5903,26.9412,27.2623,29.7881,27.0498,28.9328,32.4238,25.592,
2464,529,192,8720,28.3345,24.5505,30.6203,31.4018,31.1906,25.964,25.9034,31.393,22.2827,30.4309,30.4342,27.6028,30.3874,22.6363,27.7079,29.1054,28.8931,31.5821,26.9494,27.2696,29.7273,27.0494,28.9338,32.4129,25.5999,
4384,529,192,8720,28.3344,24.5695,30.6439,31.4104,31.1742,25.958,25.9274,31.3621,22.2821,30.3539,30.3317,27.6111,30.3925,22.6583,27.7104,29.1196,28.9037,31.6048,26.9449,27.28,29.7424,27.0586,28.9589,32.4073,25.6206,
353,529,192,8720,28.3342,24.5535,30.6062,31.3874,31.1657,25.9464,25.9163,31.3727,22.2937,30.3784,30.3856,27.6017,30.4642,22.6437,27.6765,29.1338,28.8575,31.5879,26.9454,27.2685,29.8332,27.0461,28.9377,32.4167,25.6014,
354,529,192,8720,28.3342,24.5482,30.6109,31.3846,31.1655,25.9472,25.9234,31.3662,22.2776,30.3697,30.3674,27.6017,30.4644,22.6445,27.6787,29.1832,28.8594,31.587,26.9355,27.2782,29.8135,27.049,28.9473,32.4169,25.5997,
4388,529,192,8720,28.3338,24.5561,30.6013,31.3719,31.1657,25.9654,25.9182,31.4179,22.2966,30.3855,30.3754,27.6056,30.4582,22.645,27.6831,29.1343,28.8261,31.5908,26.9385,27.2647,29.7854,27.0504,28.9421,32.4305,25.6022,
1376,529,192,8720,28.3336,24.5571,30.631,31.399,31.1646,25.9493,25.9263,31.3432,22.2836,30.3878,30.3672,27.5999,30.4206,22.6332,27.6988,29.1884,28.8994,31.5917,26.9398,27.2738,29.7724,27.043,28.9375,32.4064,25.5914,
2402,529,192,8720,28.3327,24.5326,30.5927,31.3679,31.1778,25.964,25.9028,31.4274,22.2859,30.4261,30.4314,27.5924,30.4594,22.6196,27.681,29.1663,28.8228,31.5707,26.9303,27.2593,29.8019,27.0348,28.9275,32.4363,25.5751,
4448,529,192,8720,28.3327,24.5591,30.6343,31.4023,31.1688,25.9534,25.9187,31.3696,22.279,30.374,30.3603,27.6019,30.4092,22.6392,27.7052,29.1388,28.8934,31.5912,26.9375,27.2735,29.7699,27.0442,28.9469,32.4143,25.6004,
2528,529,192,8720,28.3324,24.5374,30.6074,31.3938,31.188,25.9591,25.8932,31.4061,22.2766,30.4517,30.4676,27.5915,30.4071,22.6129,27.7018,29.1327,28.8822,31.5686,26.9381,27.2561,29.756,27.0338,28.9159,32.4232,25.5766,
2408,529,192,8720,28.3322,24.5396,30.6104,31.3825,31.1817,25.9656,25.9128,31.3998,22.2875,30.4487,30.4496,27.5869,30.4257,22.6118,27.6978,29.1324,28.8631,31.5591,26.9337,27.2448,29.8027,27.0267,28.9176,32.4237,25.5688,
2468,529,192,8720,28.3318,24.5312,30.5702,31.3601,31.1832,25.9695,25.8895,31.4538,22.2931,30.4614,30.4868,27.5942,30.459,22.6174,27.6771,29.1261,28.8087,31.5633,26.9371,27.2417,29.776,27.0373,28.9083,32.4422,25.5766,
484,529,192,8720,28.3316,24.5359,30.5773,31.3686,31.168,25.9461,25.9019,31.4026,22.2807,30.4257,30.4489,27.5934,30.4851,22.6207,27.6672,29.1705,28.834,31.5658,26.9331,27.2552,29.8195,27.036,28.9146,32.4291,25.5792,
2337,529,192,8720,28.3312,24.5505,30.5992,31.3783,31.1766,25.9646,25.9059,31.4144,22.3018,30.4055,30.4132,27.6026,30.4338,22.6418,27.6838,29.0798,28.8343,31.5795,26.9469,27.2568,29.7791,27.0477,28.9333,32.4204,25.5987,
418,529,192,8720,28.3307,24.548,30.6094,31.3815,31.1811,25.946,25.9085,31.3722,22.2747,30.3871,30.3825,27.6041,30.4399,22.6411,27.6788,29.1409,28.8617,31.5814,26.9357,27.2838,29.7678,27.0534,28.945,32.4145,25.5972,
424,529,192,8720,28.3306,24.556,30.6267,31.3953,31.1841,25.9471,25.9185,31.3407,22.2776,30.411,30.3986,27.5995,30.4074,22.634,27.6944,29.111,28.8996,31.5692,26.9409,27.2743,29.7699,27.0467,28.9372,32.4027,25.592,
8672,529,192,8720,28.3305,24.5325,30.6167,31.394,31.1792,25.9444,25.8937,31.3799,22.2819,30.4193,30.4315,27.5873,30.4094,22.611,27.6937,29.1847,28.887,31.577,26.9324,27.2686,29.7587,27.0358,28.9201,32.4195,25.5743,
8612,529,192,8720,28.3303,24.5267,30.5801,31.3616,31.174,25.9546,25.891,31.4297,22.2981,30.4297,30.4509,27.5899,30.4597,22.6149,27.6691,29.1793,28.8152,31.5748,26.9314,27.2562,29.7749,27.0404,28.9134,32.4374,25.5746,
1314,529,192,8720,28.3302,24.5518,30.6134,31.3711,31.1698,25.955,25.9219,31.3764,22.2866,30.3747,30.3488,27.6013,30.4455,22.6362,27.6811,29.183,28.8468,31.5896,26.9312,27.276,29.7647,27.05,28.9454,32.419,25.5866,
1313,529,192,8720,28.3301,24.5564,30.6083,31.3748,31.1683,25.9547,25.9149,31.381,22.3027,30.3827,30.3665,27.6016,30.4447,22.6347,27.6789,29.1338,28.8453,31.5888,26.9405,27.2666,29.7848,27.0481,28.9358,32.4197,25.5886,
8481,529,192,8720,28.33,24.5427,30.6065,31.38,31.1693,25.9532,25.9069,31.3932,22.3041,30.3709,30.3834,27.5958,30.437,22.6385,27.6768,29.1354,28.841,31.592,26.9413,27.2602,29.7892,27.0498,28.9338,32.4222,25.5974,
8482,529,192,8720,28.3298,24.5371,30.611,31.3762,31.1696,25.9546,25.9134,31.3879,22.2861,30.3612,30.3653,27.5965,30.4377,22.6396,27.6789,29.188,28.843,31.5912,26.9307,27.2663,29.7692,27.0527,28.9424,32.4225,25.5945,
8552,529,192,8720,28.3292,24.5339,30.6193,31.3831,31.172,25.9483,25.9129,31.3696,22.2906,30.4151,30.4124,27.581,30.4267,22.6091,27.6879,29.1838,28.8682,31.566,26.9265,27.257,29.8011,27.0286,28.9208,32.42,25.5661,
4392,529,192,8720,28.3291,24.562,30.6334,31.3883,31.1787,25.9601,25.9239,31.3693,22.284,30.385,30.3564,27.5994,30.4012,22.6353,27.7023,29.0998,28.8793,31.5792,26.9342,27.2671,29.7647,27.0443,28.9461,32.4143,25.5912,
4512,529,192,8720,28.3287,24.5575,30.6299,31.3986,31.1835,25.9541,25.9037,31.3762,22.2738,30.3869,30.374,27.6035,30.3818,22.6358,27.7052,29.1004,28.8958,31.5866,26.939,27.2769,29.72,27.0493,28.9447,32.4133,25.5979,
2348,529,192,8720,28.3285,24.5333,30.5714,31.3465,31.1744,25.9712,25.9059,31.4394,22.2998,30.4553,30.4654,27.5868,30.4767,22.6128,27.6677,29.1245,28.7871,31.5496,26.9306,27.2278,29.819,27.0257,28.9083,32.4397,25.5658,
293,529,192,8720,28.3285,24.5455,30.5742,31.3528,31.1552,25.9498,25.9099,31.3973,22.3054,30.3828,30.3962,27.6,30.5034,22.6448,27.6454,29.124,28.7842,31.5734,26.943,27.2533,29.8423,27.0419,28.9294,32.4293,25.5993,
482,529,192,8720,28.3281,24.5354,30.5959,31.3717,31.1761,25.9409,25.8985,31.3819,22.2693,30.4053,30.4128,27.5924,30.4584,22.6192,27.6717,29.1691,28.8495,31.5649,26.9266,27.274,29.7955,27.0379,28.9301,32.4226,25.5748,
3364,529,192,8720,28.3279,24.5338,30.5729,31.3471,31.1696,25.9738,25.8981,31.4501,22.3016,30.446,30.4489,27.5894,30.462,22.608,27.6731,29.1665,28.7888,31.5683,26.9304,27.231,29.7702,27.0285,28.9059,32.4424,25.5638,
2401,529,192,8720,28.3278,24.5359,30.5851,31.3687,31.1718,25.9592,25.8942,31.4247,22.2972,30.4253,30.4447,27.5881,30.4528,22.6176,27.6749,29.1054,28.8194,31.5651,26.935,27.2439,29.8095,27.0302,28.9154,32.4291,25.5736,
10592,529,192,8720,28.3277,24.5241,30.6082,31.3853,31.1729,25.9583,25.8915,31.4062,22.2922,30.4316,30.4458,27.5813,30.4007,22.6064,27.6933,29.1766,28.8539,31.5685,26.9327,27.2467,29.7552,27.0219,28.9135,32.4261,25.5719,
10532,529,192,8720,28.3276,24.5158,30.5708,31.3523,31.1696,25.97,25.8857,31.4574,22.3066,30.4415,30.4664,27.5831,30.4525,22.61,27.6686,29.1736,28.7804,31.5685,26.9315,27.2329,29.7739,27.0259,28.9071,32.4459,25.5728,
9504,529,192,8720,28.3274,24.5471,30.6306,31.3897,31.1658,25.951,25.9146,31.3539,22.2956,30.3824,30.3643,27.5942,30.3923,22.6253,27.6949,29.1907,28.8802,31.5892,26.9355,27.2675,29.7235,27.0419,28.9328,32.41,25.5852,
3424,529,192,8720,28.3274,24.5407,30.6104,31.3812,31.1717,25.9602,25.9034,31.3939,22.2862,30.4371,30.4276,27.5872,30.4102,22.604,27.696,29.1694,28.8626,31.567,26.931,27.2464,29.7503,27.0231,28.9131,32.4222,25.563,
488,529,192,8720,28.3273,24.5419,30.6138,31.3871,31.1801,25.9408,25.9077,31.3506,22.2712,30.4294,30.4284,27.5869,30.4257,22.6111,27.688,29.1341,28.8887,31.5529,26.9298,27.2621,29.7963,27.03,28.9194,32.4105,25.5678,
294,529,192,8720,28.3271,24.5399,30.5781,31.3486,31.1543,25.9494,25.9153,31.3881,22.2877,30.372,30.3766,27.5989,30.5039,22.6451,27.6466,29.1725,28.7845,31.5706,26.9319,27.2624,29.8202,27.0433,28.9376,32.4264,25.5966,
1444,529,192,8720,28.327,24.5372,30.579,31.3548,31.1707,25.9557,25.8989,31.4129,22.2898,30.4305,30.4295,27.5927,30.4636,22.6109,27.67,29.17,28.8199,31.5691,26.9293,27.2516,29.7671,27.0367,28.9119,32.4307,25.5644,
298,529,192,8720,28.3269,24.5509,30.6103,31.3685,31.1713,25.9466,25.9257,31.3531,22.2804,30.3806,30.3606,27.5974,30.4546,22.6372,27.6702,29.1379,28.8427,31.5651,26.9283,27.2703,29.8047,27.0438,28.9446,32.4122,25.5878,
1504,529,192,8720,28.3267,24.5422,30.6156,31.3882,31.1748,25.9435,25.9006,31.3608,22.2733,30.4212,30.4105,27.5903,30.4124,22.6068,27.6931,29.1746,28.8907,31.5709,26.9293,27.2658,29.7485,27.0321,28.9177,32.413,25.5643,
417,529,192,8720,28.3264,24.5513,30.6023,31.382,31.1765,25.9417,25.9015,31.3689,22.2854,30.386,30.3934,27.6017,30.433,22.6399,27.6742,29.0851,28.8594,31.5741,26.943,27.27,29.7769,27.0491,28.9335,32.407,25.5978,
4516,529,192,8720,28.3264,24.5408,30.5826,31.3571,31.1738,25.9594,25.8914,31.4351,22.287,30.4193,30.4213,27.5952,30.4517,22.6178,27.6752,29.117,28.8135,31.5682,26.929,27.2561,29.7656,27.0385,28.9228,32.4389,25.576,
4576,529,192,8720,28.3263,24.5456,30.6184,31.3897,31.1783,25.9488,25.8941,31.3854,22.2698,30.4075,30.4053,27.5924,30.4001,22.6134,27.6991,29.121,28.8853,31.5716,26.93,27.2675,29.7485,27.0344,28.9289,32.4209,25.5757,
1384,529,192,8720,28.3259,24.5469,30.6182,31.3766,31.1685,25.9484,25.922,31.3488,22.2833,30.4166,30.3913,27.5847,30.4309,22.605,27.6876,29.174,28.874,31.5618,26.9239,27.2548,29.7917,27.0261,28.9188,32.4138,25.5546,
6432,529,192,8720,28.3259,24.5511,30.6224,31.39,31.1765,25.9678,25.9013,31.4014,22.2838,30.3976,30.3855,27.598,30.3734,22.6323,27.705,29.0907,28.8647,31.5786,26.9391,27.2575,29.7149,27.0357,28.9387,32.4187,25.5962,
8492,529,192,8720,28.3258,24.5283,30.5812,31.348,31.1637,25.9544,25.9062,31.4102,22.3032,30.4223,30.4278,27.5816,30.4758,22.61,27.6588,29.1761,28.7945,31.5577,26.9237,27.242,29.8135,27.0288,28.9125,32.4341,25.564,
364,529,192,8720,28.3251,24.5353,30.5763,31.3538,31.1557,25.9447,25.9167,31.379,22.2836,30.4155,30.4243,27.583,30.4974,22.615,27.6556,29.166,28.8117,31.5467,26.9245,27.2383,29.8527,27.0226,28.9125,32.4243,25.5666,
4456,529,192,8720,28.325,24.5475,30.6211,31.378,31.1718,25.9531,25.9133,31.3767,22.2784,30.4035,30.3853,27.5867,30.4177,22.6113,27.6938,29.12,28.8662,31.5609,26.924,27.2562,29.791,27.0265,28.93,32.4203,25.5659,
5408,529,192,8720,28.3247,24.5608,30.6334,31.3865,31.1675,25.9566,25.9136,31.3653,22.2841,30.3746,30.3373,27.599,30.386,22.6283,27.7018,29.136,28.8787,31.5863,26.9321,27.2681,29.7141,27.0409,28.9426,32.4138,25.5863,
2342,529,192,8720,28.3241,24.5191,30.5563,31.3276,31.1656,25.9651,25.8899,31.451,22.2931,30.4273,30.4428,27.5871,30.5001,22.6177,27.6446,29.1579,28.7405,31.5549,26.9251,27.239,29.8115,27.0269,28.9155,32.4486,25.571,
3362,529,192,8720,28.3238,24.5334,30.5926,31.351,31.1765,25.9663,25.895,31.4266,22.2903,30.4255,30.408,27.5891,30.4352,22.6063,27.6765,29.1637,28.805,31.5657,26.9232,27.2523,29.7432,27.03,28.9221,32.4352,25.5591,
3368,529,192,8720,28.3238,24.5436,30.6107,31.3661,31.1799,25.968,25.9074,31.3968,22.2929,30.448,30.4267,27.585,30.402,22.599,27.6938,29.13,28.8471,31.5543,26.9266,27.2392,29.7425,27.023,28.9127,32.4237,25.5512,
481,529,192,8720,28.3237,24.5392,30.589,31.3729,31.172,25.9358,25.8909,31.3793,22.2814,30.4064,30.4238,27.5899,30.4523,22.6173,27.6665,29.1078,28.8467,31.56,26.9325,27.2604,29.8034,27.0333,28.9182,32.4166,25.5731,
428,529,192,8720,28.3236,24.5383,30.5764,31.3515,31.1715,25.9451,25.9033,31.3866,22.2854,30.4368,30.4432,27.5872,30.4738,22.6127,27.6572,29.126,28.8163,31.5404,26.9268,27.2465,29.8103,27.029,28.911,32.4247,25.565,
4386,529,192,8720,28.3231,24.5507,30.6134,31.3712,31.1671,25.9546,25.9125,31.388,22.2729,30.3487,30.3325,27.5996,30.4268,22.6412,27.6817,29.12,28.8407,31.5816,26.9233,27.2675,29.7493,27.0495,28.9508,32.4181,25.5937,
1324,529,192,8720,28.323,24.5422,30.5801,31.3406,31.1608,25.9559,25.9163,31.3938,22.2964,30.4229,30.4076,27.5849,30.4801,22.6064,27.66,29.1673,28.8003,31.5526,26.9212,27.2377,29.806,27.0266,28.9108,32.4283,25.5523,
8616,529,192,8720,28.3228,24.5334,30.6149,31.3781,31.1828,25.9474,25.8977,31.3698,22.2831,30.425,30.4263,27.5812,30.3979,22.605,27.6868,29.1356,28.8707,31.5553,26.9251,27.2565,29.7486,27.0339,28.9162,32.4143,25.5613,
1442,529,192,8720,28.3225,24.5364,30.5974,31.3572,31.1778,25.9479,25.895,31.3892,22.2774,30.4091,30.3923,27.591,30.4365,22.609,27.6731,29.1679,28.8351,31.5665,26.9219,27.2703,29.742,27.037,28.9259,32.4242,25.5592,
8610,529,192,8720,28.3224,24.5231,30.5958,31.3623,31.1781,25.9469,25.8868,31.4011,22.2785,30.398,30.4097,27.5857,30.4297,22.6124,27.6707,29.1712,28.8303,31.5672,26.9205,27.2622,29.7474,27.0408,28.9244,32.4269,25.5674,
362,529,192,8720,28.3223,24.5354,30.5952,31.3575,31.1643,25.9402,25.9141,31.358,22.2738,30.3969,30.3886,27.5831,30.4717,22.614,27.6601,29.1649,28.8281,31.5466,26.9186,27.2581,29.8306,27.0254,28.9282,32.4196,25.5632,
1448,529,192,8720,28.3221,24.5458,30.6146,31.3731,31.1821,25.9489,25.9063,31.3562,22.2803,30.4326,30.4078,27.5869,30.4043,22.6017,27.6888,29.1333,28.8761,31.5534,26.9245,27.2591,29.7426,27.0311,28.9166,32.4127,25.5525,
8545,529,192,8720,28.3221,24.5281,30.592,31.3668,31.1584,25.9409,25.8942,31.3901,22.2967,30.3836,30.4049,27.5813,30.4503,22.6144,27.6641,29.152,28.8254,31.568,26.9271,27.2475,29.8063,27.0315,28.916,32.4212,25.57,
6436,529,192,8720,28.3221,24.5297,30.5721,31.3463,31.1671,25.9732,25.884,31.461,22.2939,30.4286,30.4343,27.587,30.4431,22.6114,27.6728,29.1096,28.777,31.5608,26.9277,27.232,29.7637,27.022,28.9146,32.4458,25.5726,
6496,529,192,8720,28.3221,24.5372,30.6094,31.3801,31.1713,25.9609,25.8894,31.4097,22.2786,30.4177,30.4175,27.5848,30.3905,22.6079,27.6968,29.1141,28.8515,31.56,26.9274,27.2445,29.7448,27.018,28.9216,32.4259,25.5709,
4396,529,192,8720,28.3219,24.5426,30.5835,31.3427,31.1636,25.9593,25.9063,31.4175,22.2919,30.412,30.3983,27.5871,30.4677,22.6129,27.6647,29.1143,28.7925,31.5525,26.9202,27.2416,29.8058,27.0269,28.9217,32.4354,25.5645,
297,529,192,8720,28.3216,24.5542,30.6022,31.3685,31.1654,25.94,25.9178,31.3455,22.2917,30.3781,30.3716,27.5944,30.4472,22.6354,27.6637,29.0807,28.8404,31.5564,26.935,27.2561,29.8125,27.0392,28.9319,32.4032,25.5872,
4385,529,192,8720,28.3215,24.5539,30.6064,31.3735,31.1648,25.953,25.9056,31.3918,22.2855,30.3513,30.3492,27.5979,30.4242,22.6406,27.6793,29.0711,28.8386,31.5794,26.933,27.2528,29.7682,27.046,28.9395,32.4162,25.5948,
12576,529,192,8720,28.3215,24.5438,30.6295,31.3893,31.1652,25.9522,25.9027,31.3714,22.2833,30.3589,30.3517,27.5918,30.3742,22.6296,27.6961,29.1361,28.8711,31.5826,26.9305,27.259,29.7139,27.0382,28.938,32.4135,25.5929,
3488,529,192,8720,28.3214,24.5361,30.6041,31.3759,31.1847,25.96,25.8848,31.3997,22.2796,30.4478,30.442,27.5867,30.3789,22.5999,27.6966,29.1283,28.8633,31.5605,26.9307,27.2472,29.6918,27.0259,28.9094,32.421,25.5593,
8546,529,192,8720,28.3213,24.5223,30.5965,31.3631,31.1585,25.9429,25.9017,31.3833,22.2769,30.3714,30.3859,27.5814,30.4498,22.6158,27.6663,29.201,28.8277,31.5651,26.9168,27.2537,29.7852,27.0338,28.9246,32.4197,25.5688,
4452,529,192,8720,28.3212,24.5375,30.5812,31.3549,31.1499,25.9521,25.9052,31.4083,22.2794,30.3869,30.3932,27.5879,30.4687,22.6195,27.667,29.1398,28.8098,31.5601,26.9214,27.241,29.7969,27.0299,28.9198,32.4255,25.5734,
10536,529,192,8720,28.3209,24.5238,30.6058,31.3684,31.1772,25.9639,25.894,31.4031,22.2926,30.4372,30.4419,27.5761,30.3897,22.6008,27.6889,29.1331,28.8381,31.5509,26.9265,27.2337,29.7448,27.0201,28.9103,32.4226,25.5592,
2341,529,192,8720,28.3205,24.5236,30.5493,31.3303,31.1615,25.9617,25.883,31.4508,22.3056,30.4291,30.4568,27.5851,30.4946,22.617,27.6408,29.0952,28.7393,31.5488,26.9306,27.224,29.8217,27.0228,28.9041,32.4439,25.5717,
10530,529,192,8720,28.3202,24.5135,30.5869,31.3541,31.1736,25.9623,25.8821,31.4304,22.2878,30.4109,30.4225,27.5801,30.4219,22.6081,27.6711,29.1646,28.7966,31.5624,26.9219,27.2425,29.7444,27.0266,28.9184,32.4359,25.5661,
9512,529,192,8720,28.3201,24.5381,30.6187,31.3661,31.1698,25.9494,25.9084,31.3617,22.2974,30.4143,30.3885,27.5784,30.4033,22.5964,27.6826,29.179,28.8529,31.5582,26.9181,27.2523,29.7439,27.0252,28.9144,32.4172,25.5485,
8548,529,192,8720,28.3201,24.5217,30.5763,31.3558,31.1449,25.9432,25.9043,31.3923,22.2849,30.3867,30.4138,27.58,30.4704,22.6159,27.6583,29.1882,28.8113,31.5573,26.9211,27.2358,29.794,27.0301,28.9086,32.4151,25.5711,
2466,529,192,8720,28.3198,24.5275,30.5857,31.3587,31.1813,25.9552,25.8852,31.4137,22.2711,30.4256,30.4359,27.5883,30.4225,22.6143,27.6749,29.1085,28.8237,31.5495,26.9237,27.2523,29.7326,27.0358,28.9194,32.4219,25.5678,
