flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,10547,192,8720,27.9268,24.1982,30.1444,30.5801,30.6692,24.8927,25.7913,30.8009,22.3266,30.0884,30.452,27.2706,30.026,22.3601,27.1796,29.1136,28.6166,30.9025,26.6219,26.7812,29.0313,26.9173,28.5839,31.7598,25.1343,
2340,3048,192,8720,27.9268,24.2986,30.1835,30.5946,30.6499,24.944,25.8817,30.7327,22.2969,30.0434,30.3841,27.2544,30.1221,22.401,27.2152,28.6819,28.6555,30.812,26.633,26.6661,29.3905,26.8776,28.6136,31.724,25.1864,
2340,5089,192,8720,27.9267,24.2924,30.1533,30.583,30.6405,24.9029,25.8755,30.7422,22.3182,30.0699,30.4229,27.2602,30.1512,22.4033,27.1986,28.6927,28.628,30.8036,26.6194,26.6911,29.399,26.8836,28.606,31.7191,25.1851,
2340,1343,192,8720,27.9267,24.1927,30.1387,30.5536,30.6832,24.9064,25.7997,30.8309,22.3182,30.0877,30.4507,27.2603,30.0891,22.3599,27.1535,29.1392,28.5838,30.9044,26.6199,26.7313,29.0711,26.9154,28.5815,31.7545,25.1152,
2340,7138,192,8720,27.9267,24.2807,30.1581,30.5913,30.6603,24.9362,25.8606,30.7976,22.2952,30.0377,30.4052,27.251,30.1237,22.4006,27.2138,28.6729,28.6223,30.8214,26.6175,26.6688,29.3953,26.8831,28.5993,31.7652,25.1831,
2340,1464,192,8720,27.9267,24.2235,30.2011,30.5912,30.679,24.8965,25.8281,30.6828,22.341,30.0655,30.41,27.2697,29.9973,22.3633,27.1875,29.1653,28.7018,30.9102,26.6291,26.7569,29.0005,26.9186,28.6041,31.6893,25.1286,
2340,11048,192,8720,27.9266,24.3021,30.1892,30.5896,30.6276,24.9286,25.8878,30.7609,22.3153,30.0393,30.376,27.2602,30.1175,22.4046,27.2128,28.7061,28.6507,30.8136,26.6354,26.6646,29.3664,26.8813,28.6119,31.7106,25.1876,
2340,6462,192,8720,27.9266,24.1915,30.1555,30.5714,30.6924,24.9157,25.7981,30.809,22.3188,30.0547,30.4267,27.2538,30.0225,22.3609,27.1746,29.1518,28.6181,30.9167,26.6172,26.7536,29.0386,26.9215,28.5862,31.7714,25.1183,
2340,1342,192,8720,27.9266,24.2099,30.1682,30.5585,30.6751,24.8961,25.8215,30.7754,22.3358,30.0511,30.4164,27.2638,30.0485,22.3672,27.1692,29.1556,28.6369,30.9118,26.6218,26.7445,29.0557,26.9253,28.5924,31.7181,25.1198,
2340,14124,192,8720,27.9265,24.2895,30.166,30.5784,30.6357,24.932,25.8702,30.7937,22.3217,30.063,30.3808,27.2499,30.1553,22.3904,27.1931,28.764,28.6033,30.8127,26.6335,26.6533,29.3571,26.8707,28.6083,31.7445,25.1695,
2340,4543,192,8720,27.9265,24.1639,30.1184,30.5721,30.711,24.9178,25.7718,30.8535,22.2921,30.1058,30.4875,27.2513,30.067,22.3491,27.1592,29.1425,28.5733,30.9104,26.6069,26.7291,29.0601,26.9126,28.5662,31.8015,25.1136,
2340,4962,192,8720,27.9265,24.2982,30.179,30.585,30.6305,24.8946,25.892,30.7243,22.3434,30.0244,30.3804,27.2631,30.1399,22.4155,27.1972,28.719,28.6419,30.8193,26.6201,26.6801,29.3942,26.8901,28.6138,31.7045,25.1858,
2340,10018,192,8720,27.9264,24.3138,30.1814,30.5829,30.6163,24.9067,25.897,30.7503,22.3354,30.0358,30.3751,27.2698,30.1499,22.411,27.1994,28.72,28.6449,30.819,26.6288,26.6601,29.3571,26.8933,28.6089,31.6949,25.1819,
2340,1407,192,8720,27.9263,24.1847,30.1248,30.5553,30.6848,24.917,25.7928,30.8489,22.2962,30.0886,30.4613,27.2534,30.0954,22.3536,27.1564,29.1509,28.5787,30.9008,26.6161,26.7239,29.0867,26.9105,28.5693,31.7724,25.1096,
2340,11046,192,8720,27.9263,24.2875,30.1539,30.5808,30.6366,24.9439,25.8674,30.8007,22.3029,30.0312,30.3769,27.2577,30.1599,22.4059,27.196,28.6916,28.5918,30.8191,26.6341,26.666,29.3908,26.8817,28.6057,31.7672,25.1826,
2340,3382,192,8720,27.9263,24.2009,30.1634,30.5674,30.68,24.9115,25.8038,30.7868,22.3262,30.0394,30.4046,27.2646,30.0202,22.3661,27.1795,29.144,28.6294,30.92,26.6277,26.7658,29.0337,26.9215,28.5949,31.7514,25.1286,
2340,3506,192,8720,27.9263,24.2062,30.1755,30.5886,30.6944,24.9074,25.7963,30.7446,22.3341,30.0635,30.4121,27.2682,29.9889,22.3583,27.1905,29.1335,28.6581,30.92,26.6285,26.7757,28.9915,26.9149,28.6002,31.748,25.1316,
2340,11116,192,8720,27.9263,24.276,30.1598,30.5936,30.6471,24.9653,25.8565,30.7923,22.2831,30.0506,30.3739,27.2433,30.1617,22.3883,27.2029,28.7247,28.5936,30.8116,26.6425,26.6488,29.3953,26.8567,28.6076,31.7783,25.1771,
2340,2028,192,8720,27.9262,24.3029,30.172,30.5841,30.6492,24.9473,25.8796,30.7191,22.3072,30.0597,30.3691,27.2525,30.1757,22.3925,27.1897,28.7283,28.6227,30.8092,26.6398,26.6566,29.3797,26.8694,28.6178,31.7352,25.169,
2340,10620,192,8720,27.9262,24.1978,30.1619,30.5829,30.6752,24.9289,25.8005,30.7852,22.2898,30.0583,30.422,27.2516,30.0117,22.3489,27.1933,29.1831,28.6499,30.9043,26.627,26.7593,29.0302,26.9129,28.5792,31.7559,25.119,
2340,11238,192,8720,27.9262,24.2673,30.1321,30.5965,30.6629,24.9756,25.8373,30.8286,22.2609,30.0535,30.4014,27.2443,30.1668,22.3869,27.2034,28.6801,28.5731,30.8158,26.6322,26.6521,29.4036,26.8646,28.5929,31.8207,25.1752,
2340,9189,192,8720,27.926,24.2798,30.1329,30.5883,30.6407,24.9421,25.8537,30.7713,22.2849,30.0847,30.4193,27.2537,30.1935,22.3901,27.1882,28.6988,28.5799,30.7958,26.6325,26.6756,29.4051,26.866,28.5983,31.7711,25.1781,
2340,1470,192,8720,27.926,24.1938,30.1565,30.5701,30.6988,24.9117,25.7969,30.786,22.3165,30.0728,30.4327,27.258,30.0411,22.3533,27.171,29.1601,28.6254,30.9176,26.6207,26.7395,29.033,26.9156,28.5886,31.7505,25.1142,
