flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,8721,480,8720,28.3375,24.5196,30.5724,31.4052,31.1999,26.0327,25.8463,31.5424,22.251,30.4565,30.4444,27.5798,30.4609,22.5906,27.6928,29.1847,28.7649,31.5963,26.9289,27.2465,29.7834,27.0098,28.9111,32.5073,25.5731,
2340,8721,480,529,28.3375,24.5201,30.5736,31.4041,31.1995,26.0313,25.8458,31.5429,22.2518,30.4589,30.4412,27.5818,30.4611,22.5891,27.6924,29.1856,28.7642,31.598,26.9272,27.248,29.7818,27.0116,28.9106,32.5066,25.5728,
2340,8721,480,2580,28.3374,24.5194,30.574,31.4091,31.1989,26.0349,25.8448,31.5411,22.2521,30.4572,30.4348,27.5827,30.4625,22.589,27.693,29.1848,28.7655,31.597,26.9268,27.2454,29.7833,27.0104,28.9102,32.5065,25.5737,
2340,8721,480,532,28.3369,24.5247,30.5766,31.4054,31.1924,26.0206,25.8472,31.5317,22.256,30.4555,30.4319,27.5855,30.4603,22.5974,27.6902,29.1847,28.767,31.5952,26.9319,27.2487,29.7832,27.0132,28.9123,32.4971,25.5771,
2340,8721,480,2576,28.3368,24.5243,30.5761,31.4064,31.1916,26.0207,25.8476,31.532,22.256,30.4552,30.4322,27.5847,30.4616,22.5974,27.6897,29.1846,28.7675,31.5962,26.9328,27.2484,29.7847,27.0111,28.9124,32.4957,25.5753,
2340,8721,480,8721,28.3366,24.5077,30.5646,31.4055,31.2116,26.0552,25.8408,31.5604,22.242,30.4613,30.4537,27.572,30.4614,22.569,27.6962,29.1849,28.7592,31.596,26.9136,27.2432,29.7788,27.0046,28.9043,32.5287,25.5629,
2340,8721,480,8724,28.3364,24.5137,30.5692,31.4068,31.2059,26.0453,25.8422,31.5488,22.2454,30.4568,30.4453,27.5762,30.46,22.58,27.694,29.1827,28.762,31.5943,26.9206,27.243,29.7791,27.0073,28.9078,32.5182,25.5699,
2340,8721,480,2577,28.3364,24.5136,30.5692,31.4071,31.2045,26.0439,25.8423,31.5493,22.2464,30.459,30.4423,27.5776,30.4618,22.5783,27.6936,29.1843,28.7619,31.5969,26.9197,27.2443,29.7798,27.0074,28.9069,32.516,25.5673,
2340,8721,480,530,28.3361,24.5238,30.5749,31.4024,31.1891,26.0119,25.8481,31.5326,22.2561,30.4551,30.4369,27.5847,30.4598,22.598,27.6892,29.1843,28.7667,31.594,26.9322,27.2479,29.7822,27.014,28.9126,32.4969,25.5734,
2340,8721,480,528,28.336,24.5277,30.5782,31.4031,31.1847,26.0067,25.8487,31.5264,22.2588,30.4533,30.4291,27.5863,30.4605,22.6034,27.6868,29.1856,28.7678,31.5941,26.9363,27.2498,29.7849,27.0127,28.9133,32.4885,25.5776,
2340,8721,480,4624,28.336,24.5242,30.5745,31.4008,31.1898,26.0119,25.8488,31.5331,22.2563,30.4538,30.4365,27.5831,30.4606,22.5977,27.6897,29.1837,28.7674,31.5941,26.9324,27.2473,29.7829,27.0122,28.9136,32.496,25.5736,
2340,8721,480,4626,28.3357,24.5187,30.571,31.4,31.1942,26.0177,25.8468,31.543,22.2523,30.4556,30.444,27.5806,30.4609,22.5901,27.6925,29.1828,28.7648,31.5936,26.9267,27.2434,29.7802,27.012,28.9121,32.5057,25.5674,
2340,8721,480,8722,28.3355,24.5128,30.5676,31.4026,31.2026,26.0368,25.8432,31.5482,22.2464,30.4567,30.4494,27.5756,30.4598,22.5808,27.6932,29.183,28.7614,31.5932,26.9208,27.2423,29.779,27.0083,28.9079,32.5153,25.5649,
2340,8721,480,4625,28.3354,24.5137,30.5679,31.4001,31.2029,26.0356,25.8436,31.5498,22.2474,30.4578,30.4465,27.5761,30.4608,22.5788,27.6935,29.183,28.7619,31.5948,26.9186,27.2431,29.7784,27.0085,28.9082,32.5144,25.5647,
2340,8721,480,534,28.3354,24.5182,30.5725,31.4036,31.195,26.0249,25.8447,31.5383,22.2514,30.4563,30.4383,27.5823,30.4594,22.5892,27.6912,29.1822,28.7641,31.5927,26.9249,27.2442,29.7792,27.0119,28.9099,32.5049,25.571,
2340,8721,480,6672,28.3353,24.5183,30.5709,31.4031,31.1952,26.0255,25.8459,31.5398,22.2515,30.4546,30.4387,27.5798,30.4612,22.589,27.6916,29.1818,28.7652,31.5932,26.9261,27.2427,29.7818,27.0085,28.9106,32.503,25.5693,
2340,8721,480,784,28.3333,24.5192,30.5749,31.4059,31.1887,26.0195,25.8442,31.5266,22.2505,30.4481,30.4304,27.5809,30.4593,22.5923,27.6879,29.1805,28.7654,31.5898,26.9282,27.2418,29.7804,27.0072,28.9095,32.4957,25.5713,
2340,8721,480,560,28.3331,24.5187,30.5737,31.4048,31.1895,26.0196,25.8441,31.5273,22.251,30.4497,30.4305,27.5816,30.4589,22.5916,27.6887,29.1801,28.7653,31.5916,26.9277,27.2406,29.7782,27.0065,28.9103,32.4926,25.5732,
2340,8721,480,2578,28.3331,24.5152,30.5697,31.4031,31.193,26.0241,25.8434,31.5329,22.2483,30.4506,30.4356,27.5792,30.4579,22.5886,27.6892,29.1809,28.763,31.5908,26.9252,27.239,29.7781,27.0081,28.9086,32.5023,25.5682,
2340,8721,480,4628,28.333,24.516,30.5697,31.4007,31.1943,26.0244,25.8436,31.5337,22.248,30.4496,30.4353,27.5783,30.4569,22.5882,27.6901,29.1791,28.7631,31.5896,26.9242,27.2387,29.7761,27.0086,28.9096,32.503,25.5705,
2340,8721,480,536,28.3329,24.5165,30.5734,31.4009,31.188,26.0203,25.8456,31.5262,22.2513,30.4473,30.4348,27.5813,30.4577,22.5928,27.6863,29.1805,28.7648,31.5872,26.9304,27.2403,29.7797,27.0088,28.9095,32.4969,25.57,
2340,8721,480,1552,28.3327,24.5169,30.5724,31.3996,31.1884,26.019,25.8466,31.5262,22.2521,30.4487,30.4335,27.5807,30.4574,22.5916,27.6859,29.179,28.7644,31.5891,26.9284,27.2398,29.7765,27.0095,28.9098,32.4965,25.5716,
2340,8721,480,8726,28.3322,24.5035,30.562,31.403,31.2066,26.0468,25.8367,31.5546,22.2382,30.4557,30.4486,27.5695,30.458,22.5668,27.6923,29.1797,28.7566,31.5886,26.909,27.2356,29.7727,27.0023,28.9017,32.5253,25.5584,
2340,8721,480,6673,28.3321,24.5043,30.5615,31.4015,31.2066,26.0457,25.8376,31.556,22.2393,30.4566,30.4457,27.5691,30.4603,22.5648,27.6919,29.1806,28.7573,31.5909,26.9081,27.236,29.774,27.0007,28.9017,32.5231,25.5558,
2340,8721,480,540,28.3319,24.5094,30.5702,31.4025,31.1948,26.0335,25.841,31.534,22.2453,30.4476,30.4361,27.5778,30.4569,22.5833,27.6879,29.1792,28.7609,31.5857,26.9226,27.2335,29.7771,27.0062,28.906,32.5071,25.5667,
2340,8721,480,788,28.3318,24.5118,30.5714,31.4076,31.1947,26.0314,25.8393,31.5335,22.2446,30.4478,30.4311,27.5767,30.4586,22.582,27.6893,29.1795,28.7616,31.5877,26.9201,27.235,29.7773,27.0044,28.9054,32.5039,25.5676,
2340,8721,480,2608,28.3317,24.5109,30.5695,31.4078,31.1954,26.0315,25.8395,31.5349,22.2452,30.4489,30.4312,27.577,30.4598,22.5813,27.6896,29.1794,28.762,31.5905,26.9205,27.2332,29.7766,27.0014,28.9065,32.5,25.5674,
2340,8721,480,3600,28.3316,24.5093,30.5686,31.4027,31.1947,26.0325,25.8426,31.5345,22.2463,30.4485,30.4352,27.5762,30.4581,22.582,27.6874,29.1782,28.7612,31.5881,26.9216,27.2326,29.7755,27.0047,28.906,32.5051,25.5668,
2340,8721,480,2582,28.3314,24.5068,30.5658,31.4045,31.1989,26.0363,25.8379,31.5415,22.2416,30.4509,30.4365,27.5748,30.4573,22.5771,27.6899,29.1793,28.7589,31.5886,26.9156,27.2325,29.7749,27.0041,28.9038,32.512,25.5634,
2340,8721,480,6676,28.3313,24.5076,30.5652,31.4031,31.2,26.0365,25.8386,31.5426,22.2413,30.4496,30.4368,27.5731,30.4575,22.5767,27.6906,29.178,28.7595,31.588,26.9163,27.2318,29.7746,27.0028,28.9048,32.5115,25.564,
2340,8721,480,562,28.3312,24.5105,30.5684,31.403,31.1928,26.0235,25.8401,31.5363,22.2453,30.4494,30.4362,27.5775,30.4577,22.5827,27.6896,29.1788,28.7612,31.5893,26.9202,27.2333,29.774,27.0046,28.9076,32.5008,25.5662,
2340,8721,480,4880,28.3312,24.5114,30.5693,31.4023,31.1926,26.0241,25.841,31.5362,22.2449,30.4466,30.4361,27.5749,30.4591,22.5828,27.6896,29.1784,28.762,31.5868,26.921,27.2339,29.7774,27.0037,28.907,32.503,25.5643,
2340,8721,480,4632,28.3306,24.5087,30.5677,31.3969,31.1916,26.0239,25.8421,31.5355,22.2454,30.4459,30.4404,27.5754,30.4571,22.5831,27.6874,29.178,28.7612,31.5838,26.9228,27.2319,29.7765,27.0049,28.9064,32.5043,25.5622,
2340,8721,480,6674,28.3305,24.5068,30.5639,31.3994,31.1967,26.028,25.8395,31.5431,22.2419,30.4493,30.4415,27.5724,30.4573,22.5777,27.69,29.1782,28.7592,31.5877,26.9164,27.2309,29.7744,27.0033,28.905,32.51,25.5595,
2340,8721,480,1554,28.3305,24.5086,30.5677,31.3976,31.1916,26.0223,25.8425,31.5349,22.2461,30.4483,30.439,27.5759,30.4564,22.5821,27.6865,29.1775,28.7604,31.5862,26.9204,27.2324,29.7723,27.0072,28.9063,32.5046,25.5643,
2340,8721,480,4630,28.3304,24.507,30.5643,31.3982,31.1974,26.0278,25.8389,31.5428,22.2414,30.4499,30.4408,27.5734,30.456,22.5775,27.6903,29.1771,28.7588,31.5866,26.9149,27.2315,29.771,27.0054,28.9053,32.5114,25.5616,
2340,8721,480,533,28.3298,24.5114,30.5658,31.3971,31.1963,26.028,25.8392,31.5353,22.2441,30.4542,30.437,27.5736,30.4553,22.5746,27.6851,29.178,28.7587,31.5848,26.9122,27.2409,29.7709,27.0046,28.9025,32.5014,25.5639,
2340,8721,480,531,28.3297,24.511,30.5659,31.3983,31.1957,26.0266,25.8393,31.5359,22.2424,30.4529,30.4394,27.5735,30.4551,22.5753,27.6856,29.1769,28.7584,31.5847,26.9128,27.2399,29.7689,27.0043,28.903,32.5071,25.5606,
2340,8721,480,10768,28.3297,24.5108,30.5639,31.3993,31.1959,26.0299,25.84,31.5349,22.2433,30.4509,30.4406,27.5707,30.4563,22.5765,27.6853,29.177,28.7599,31.5842,26.9156,27.2385,29.7737,27.0004,28.9032,32.5002,25.5623,
2340,8721,480,12816,28.3296,24.5109,30.564,31.3977,31.1971,26.0282,25.8405,31.5361,22.2415,30.449,30.4429,27.5702,30.4554,22.5769,27.6866,29.1739,28.7596,31.5828,26.9155,27.2371,29.7716,27.0004,28.9044,32.507,25.5619,
2340,8721,480,785,28.3283,24.5062,30.566,31.4037,31.1978,26.0363,25.8353,31.5352,22.2371,30.4466,30.4335,27.5702,30.4559,22.5698,27.6862,29.1756,28.7573,31.5833,26.9102,27.2338,29.7693,26.9991,28.901,32.5098,25.5596,
2340,8721,480,8752,28.3281,24.5051,30.5636,31.4039,31.1991,26.0374,25.8354,31.5357,22.2367,30.4461,30.4367,27.5692,30.4552,22.5706,27.6874,29.1735,28.7575,31.5835,26.912,27.2306,29.7682,26.9961,28.9025,32.507,25.5617,
2340,8721,480,537,28.3275,24.5036,30.5645,31.3979,31.196,26.037,25.8372,31.5322,22.2381,30.4457,30.4381,27.5708,30.4534,22.5702,27.6839,29.1742,28.7566,31.5789,26.9118,27.2319,29.7686,27.0003,28.9,32.5108,25.5577,
2340,8721,480,8728,28.3274,24.5029,30.5625,31.3952,31.1957,26.0336,25.8376,31.5337,22.239,30.4444,30.4433,27.5684,30.4538,22.5723,27.684,29.1754,28.7569,31.5788,26.9142,27.2305,29.7708,26.9993,28.9011,32.506,25.5571,
2340,8721,480,9744,28.3272,24.5035,30.5623,31.398,31.1973,26.0372,25.8385,31.5318,22.2379,30.4447,30.4402,27.5682,30.4528,22.5704,27.6842,29.1708,28.7565,31.579,26.9126,27.2296,29.7666,26.9985,28.901,32.5106,25.5599,
2340,8721,480,10772,28.3271,24.502,30.5586,31.4007,31.201,26.0396,25.8338,31.5432,22.2359,30.4507,30.4403,27.5649,30.4557,22.5624,27.6848,29.1755,28.7552,31.5803,26.904,27.2323,29.769,26.9957,28.8977,32.512,25.5562,
2340,8721,480,1553,28.3271,24.5036,30.5627,31.3931,31.1959,26.0309,25.8383,31.5348,22.2406,30.4482,30.4389,27.5694,30.4538,22.5691,27.6835,29.1749,28.7562,31.5826,26.9102,27.2321,29.7658,27.0022,28.901,32.5044,25.5584,
2340,8721,480,2581,28.3271,24.5023,30.5598,31.3993,31.2007,26.0378,25.8334,31.5441,22.2367,30.4537,30.4367,27.5668,30.4555,22.5607,27.684,29.1769,28.7547,31.5823,26.9021,27.2343,29.7671,26.9979,28.8968,32.5112,25.5556,
2340,8721,480,8976,28.3269,24.5054,30.5631,31.3994,31.1945,26.0305,25.8368,31.5316,22.2386,30.4444,30.4387,27.5675,30.4551,22.5714,27.6849,29.1741,28.7577,31.5793,26.9114,27.2324,29.7707,26.9974,28.9005,32.5015,25.5586,
2340,8721,480,561,28.3268,24.5055,30.5629,31.3977,31.1949,26.0287,25.836,31.5337,22.2398,30.4485,30.4355,27.5702,30.4548,22.5689,27.6849,29.1749,28.7572,31.5834,26.9087,27.2326,29.7667,26.9989,28.9012,32.4977,25.5599,
2340,8721,480,4627,28.3261,24.5021,30.5588,31.3937,31.1991,26.0292,25.8348,31.5442,22.2357,30.4514,30.4429,27.5657,30.4545,22.5621,27.6851,29.1744,28.7541,31.5797,26.9017,27.2325,29.7638,26.9987,28.8982,32.5149,25.5495,
2340,8721,480,12818,28.3261,24.5016,30.5579,31.3943,31.1996,26.0308,25.8351,31.5436,22.2349,30.4487,30.4466,27.5636,30.4544,22.564,27.6856,29.1721,28.7545,31.5782,26.9042,27.2304,29.7655,26.9958,28.8988,32.5149,25.5502,
2340,8721,480,816,28.3259,24.5012,30.5663,31.4064,31.1916,26.0288,25.8329,31.5291,22.2363,30.4385,30.427,27.5705,30.4555,22.5745,27.6861,29.1749,28.7571,31.5827,26.9139,27.22,29.7712,26.9949,28.9014,32.4985,25.5619,
2340,8721,480,568,28.3256,24.4984,30.5648,31.4008,31.1913,26.03,25.8341,31.5298,22.2367,30.4378,30.4315,27.571,30.4537,22.5751,27.6845,29.1746,28.7563,31.5799,26.916,27.2183,29.7702,26.9964,28.9014,32.5009,25.5601,
2340,8721,480,1808,28.3255,24.4993,30.5654,31.4006,31.1908,26.029,25.8354,31.5287,22.2372,30.4375,30.4303,27.5692,30.4541,22.5743,27.6837,29.1737,28.7563,31.58,26.9148,27.2194,29.7692,26.9979,28.9007,32.5034,25.5602,
2340,8721,480,1560,28.3252,24.4969,30.5637,31.3955,31.1902,26.0306,25.8368,31.5286,22.2377,30.4369,30.435,27.5701,30.4523,22.5751,27.682,29.1733,28.7557,31.5777,26.917,27.2178,29.7685,26.9994,28.9004,32.5052,25.5591,
2340,8721,480,8725,28.3252,24.4949,30.5531,31.3963,31.2055,26.0462,25.8305,31.5514,22.2305,30.4539,30.4456,27.5588,30.4538,22.5482,27.684,29.1756,28.7507,31.5784,26.8926,27.2327,29.7639,26.9929,28.8925,32.5233,25.549,
2340,8721,480,10769,28.3252,24.4944,30.5525,31.3979,31.2048,26.0467,25.8307,31.551,22.2305,30.4535,30.4466,27.5583,30.4552,22.5486,27.6838,29.176,28.7513,31.5795,26.8936,27.2322,29.7654,26.991,28.8924,32.5217,25.5465,
2340,8721,480,2610,28.3251,24.4962,30.5605,31.4028,31.1957,26.0324,25.8312,31.5377,22.2335,30.4417,30.432,27.5678,30.4542,22.5684,27.6863,29.1751,28.7541,31.5824,26.909,27.2174,29.7683,26.9943,28.8989,32.5058,25.5566,
2340,8721,480,8723,28.3251,24.4944,30.5535,31.3969,31.2053,26.0461,25.8307,31.55,22.2293,30.4529,30.4475,27.5589,30.4535,22.5495,27.6848,29.1748,28.7503,31.5781,26.8933,27.2319,29.7626,26.9924,28.892,32.5275,25.5449,
2340,8721,480,4884,28.3251,24.4977,30.5618,31.4013,31.196,26.0328,25.8315,31.5373,22.2325,30.4394,30.4322,27.5661,30.4536,22.5687,27.6866,29.1734,28.7546,31.5792,26.9085,27.2185,29.7683,26.9956,28.8993,32.5094,25.5571,
2340,8721,480,12817,28.3249,24.495,30.553,31.3955,31.2061,26.0465,25.8316,31.5513,22.2294,30.4511,30.4476,27.5575,30.4544,22.5491,27.6853,29.1728,28.7508,31.5775,26.8936,27.2308,29.7637,26.9909,28.8928,32.527,25.5452,
2340,8721,480,4636,28.3248,24.495,30.5602,31.3958,31.1954,26.0342,25.8327,31.5377,22.2331,30.4385,30.437,27.5667,30.4517,22.5694,27.6851,29.1731,28.7539,31.5766,26.911,27.2167,29.7672,26.9973,28.8991,32.512,25.5554,
2340,8721,480,3602,28.3247,24.4945,30.5593,31.3973,31.1948,26.0328,25.8336,31.5366,22.2344,30.4409,30.4355,27.5669,30.4528,22.5685,27.6837,29.1736,28.7533,31.5797,26.9097,27.2164,29.7668,26.9975,28.8982,32.5107,25.5549,
2340,8721,480,786,28.3239,24.5048,30.5647,31.3996,31.1853,26.0173,25.8354,31.5162,22.2367,30.435,30.4268,27.5707,30.4502,22.58,27.6817,29.1716,28.7574,31.5764,26.9158,27.2249,29.7671,26.9986,28.9007,32.4963,25.5604,
2340,8721,480,2584,28.3238,24.5026,30.5634,31.3957,31.1852,26.0228,25.8371,31.5154,22.2388,30.4349,30.4283,27.5707,30.4501,22.5801,27.6793,29.1726,28.7575,31.575,26.9185,27.2233,29.7695,26.9981,28.9,32.4923,25.56,
2340,8721,480,4656,28.3235,24.5048,30.5629,31.3968,31.1872,26.0173,25.8358,31.5183,22.2365,30.4354,30.4268,27.5702,30.45,22.5789,27.6828,29.1688,28.7578,31.5773,26.9156,27.2227,29.7635,26.9965,28.903,32.4926,25.5624,
2340,8721,480,1556,28.3234,24.5033,30.5631,31.3932,31.1867,26.0213,25.8373,31.5156,22.2388,30.4368,30.427,27.5705,30.4482,22.5787,27.6793,29.17,28.7568,31.5758,26.9154,27.2237,29.7625,27.0007,28.9012,32.4931,25.5641,
2340,8721,480,6678,28.3234,24.4913,30.5549,31.3975,31.1989,26.0366,25.8289,31.5451,22.2283,30.442,30.4369,27.5624,30.4518,22.5618,27.6859,29.1728,28.7506,31.5783,26.9021,27.215,29.7645,26.9937,28.8956,32.5172,25.5508,
2340,8721,480,2579,28.3232,24.4979,30.557,31.3979,31.1971,26.0348,25.8308,31.5338,22.2304,30.4451,30.4345,27.5639,30.4508,22.5602,27.6816,29.1718,28.7518,31.5767,26.9004,27.2273,29.7608,26.9937,28.8945,32.5133,25.5506,
2340,8721,480,8732,28.3232,24.4915,30.5563,31.3953,31.2,26.0433,25.8296,31.5413,22.2294,30.4418,30.4415,27.5605,30.4513,22.557,27.6825,29.1726,28.7503,31.5734,26.9018,27.2205,29.7644,26.9922,28.894,32.5168,25.5497,
2340,8721,480,4881,28.323,24.4944,30.5575,31.3981,31.1998,26.0375,25.8287,31.5432,22.2284,30.4431,30.4355,27.5601,30.4538,22.5549,27.684,29.1722,28.7512,31.5771,26.898,27.2223,29.7631,26.9913,28.8947,32.5165,25.5475,
2340,8721,480,12820,28.323,24.4985,30.5557,31.3961,31.1986,26.0366,25.8316,31.5347,22.2291,30.4414,30.438,27.5612,30.4497,22.5615,27.683,29.1676,28.7524,31.5734,26.9017,27.225,29.7607,26.9922,28.8961,32.5141,25.5538,
2340,8721,480,8754,28.323,24.493,30.5558,31.3995,31.2005,26.0384,25.828,31.5432,22.228,30.4437,30.4384,27.5608,30.4526,22.5562,27.6849,29.1709,28.7506,31.5779,26.8995,27.22,29.7616,26.9896,28.8956,32.5146,25.5494,
2340,8721,480,3601,28.3229,24.4919,30.5555,31.3945,31.1997,26.0403,25.8307,31.5422,22.2311,30.4457,30.4375,27.561,30.4528,22.5537,27.6812,29.1725,28.7502,31.5784,26.8987,27.2212,29.7612,26.9931,28.8933,32.514,25.5487,
2340,8721,480,10770,28.3223,24.4971,30.5543,31.3927,31.1949,26.0291,25.8322,31.5324,22.2326,30.4433,30.4402,27.561,30.4506,22.5623,27.6804,29.1717,28.7525,31.574,26.9021,27.2256,29.7636,26.9929,28.8951,32.5045,25.5493,
2340,8721,480,8980,28.3223,24.4938,30.5568,31.3996,31.1981,26.038,25.8281,31.5382,22.2288,30.4417,30.4364,27.5595,30.4528,22.5554,27.6822,29.1716,28.751,31.5731,26.8979,27.222,29.764,26.9901,28.8935,32.5109,25.5505,
2340,8721,480,2609,28.3221,24.4934,30.5558,31.3985,31.198,26.0361,25.828,31.5405,22.2303,30.4458,30.4333,27.5614,30.4538,22.553,27.682,29.1728,28.751,31.5784,26.8965,27.222,29.762,26.9897,28.8936,32.5052,25.5499,
2340,8721,480,4629,28.3221,24.4986,30.5553,31.3889,31.196,26.0274,25.8321,31.5341,22.233,30.4451,30.4364,27.5622,30.4499,22.5598,27.6806,29.171,28.7521,31.5742,26.8987,27.2272,29.7597,26.996,28.8955,32.5045,25.5511,
2340,8721,480,2832,28.322,24.5042,30.5636,31.399,31.1829,26.0174,25.8343,31.5119,22.237,30.4335,30.4222,27.5685,30.4503,22.578,27.6782,29.1709,28.7572,31.5736,26.9139,27.2239,29.7683,26.9948,28.8984,32.4864,25.5599,
2340,8721,480,564,28.3218,24.5041,30.5626,31.3963,31.1849,26.017,25.8336,31.5128,22.2368,30.4361,30.4218,27.5701,30.4482,22.5769,27.6792,29.1693,28.7568,31.5751,26.9126,27.2234,29.762,26.9961,28.9,32.4847,25.5638,
2340,8721,480,4633,28.3218,24.4917,30.5561,31.3919,31.1974,26.0374,25.8301,31.5398,22.229,30.4416,30.4402,27.5604,30.4514,22.5549,27.6813,29.1705,28.7503,31.5714,26.8991,27.2203,29.7617,26.9919,28.8934,32.5166,25.5447,
2340,8721,480,538,28.3217,24.5013,30.5623,31.3932,31.1825,26.0151,25.8357,31.5123,22.2362,30.4324,30.4295,27.5697,30.4469,22.5793,27.6775,29.1695,28.7553,31.57,26.9159,27.2218,29.7647,26.9983,28.899,32.4951,25.5573,
2340,8721,480,9746,28.3217,24.4911,30.5545,31.3932,31.1985,26.0376,25.8309,31.5387,22.2291,30.4421,30.4418,27.5592,30.4505,22.5556,27.681,29.1678,28.7497,31.5721,26.8991,27.2187,29.7591,26.9921,28.8935,32.5172,25.5468,
2340,8721,480,2588,28.3212,24.4921,30.5583,31.3974,31.1916,26.0341,25.8298,31.5252,22.2305,30.4334,30.4283,27.5645,30.4486,22.5674,27.6795,29.1715,28.7518,31.5721,26.9086,27.213,29.7659,26.9928,28.8948,32.5033,25.5545,
2340,8721,480,5648,28.3211,24.5023,30.5607,31.3905,31.1835,26.014,25.8374,31.5129,22.2363,30.4327,30.4283,27.5675,30.4473,22.5774,27.6776,29.1654,28.7561,31.5718,26.914,27.2207,29.76,26.9974,28.9003,32.4936,25.5592,
2340,8721,480,3604,28.3208,24.4924,30.5573,31.3956,31.1924,26.033,25.8308,31.5253,22.2306,30.4353,30.4272,27.5638,30.4484,22.5659,27.6791,29.1689,28.7516,31.5736,26.9065,27.2128,29.7603,26.9937,28.8953,32.5027,25.5567,
2340,8721,480,4882,28.3203,24.4942,30.5576,31.3952,31.1892,26.0205,25.8296,31.5279,22.2286,30.4324,30.4312,27.5624,30.4491,22.5679,27.6818,29.1692,28.7523,31.5722,26.906,27.2133,29.7629,26.9926,28.8962,32.5039,25.5507,
2340,8721,480,4658,28.3199,24.4934,30.5562,31.3939,31.1902,26.02,25.8291,31.5292,22.2283,30.434,30.4311,27.5635,30.4485,22.5672,27.6824,29.167,28.7519,31.5738,26.9054,27.2118,29.7581,26.9916,28.8977,32.5007,25.5526,
2340,8721,480,790,28.3196,24.4933,30.5588,31.3994,31.1897,26.0261,25.8273,31.5222,22.2274,30.4322,30.4249,27.5637,30.4475,22.5662,27.6795,29.1683,28.7511,31.5705,26.904,27.2138,29.7616,26.9919,28.8943,32.503,25.5539,
2340,8721,480,6704,28.3192,24.4931,30.5562,31.3978,31.1906,26.0264,25.8281,31.5247,22.2273,30.4323,30.4254,27.5621,30.4492,22.5652,27.6805,29.1661,28.7518,31.5732,26.9049,27.2108,29.7595,26.9876,28.8956,32.4979,25.5536,
2340,8721,480,2836,28.3188,24.4934,30.5579,31.3999,31.1884,26.0267,25.8269,31.5204,22.2286,30.432,30.4211,27.5619,30.4489,22.5644,27.6775,29.1699,28.7515,31.5704,26.9032,27.2134,29.7642,26.9894,28.8926,32.4956,25.554,
2340,8721,480,6680,28.3187,24.4907,30.5554,31.3899,31.1872,26.0233,25.8304,31.5236,22.2296,30.4308,30.4315,27.5613,30.4479,22.567,27.6774,29.1685,28.7514,31.5686,26.9073,27.2105,29.7636,26.9905,28.8944,32.4977,25.5493,
2340,8721,480,535,28.3186,24.4992,30.5553,31.3891,31.1896,26.0188,25.8296,31.5256,22.2315,30.4458,30.4319,27.5619,30.4469,22.557,27.6739,29.1671,28.7502,31.5671,26.893,27.2288,29.7544,26.9931,28.8913,32.4983,25.5479,
2340,8721,480,2612,28.3186,24.4929,30.5568,31.3982,31.19,26.0262,25.8263,31.5219,22.2284,30.434,30.4214,27.5627,30.4483,22.5636,27.6784,29.1686,28.7512,31.5725,26.9028,27.2122,29.7594,26.9885,28.8941,32.4919,25.5557,
2340,8721,480,14864,28.3185,24.4985,30.553,31.3893,31.1905,26.0209,25.8314,31.5258,22.2308,30.4409,30.4361,27.5577,30.449,22.5586,27.6746,29.1644,28.7517,31.5659,26.8972,27.2253,29.7588,26.987,28.8924,32.497,25.5469,
2340,8721,480,1558,28.3182,24.4911,30.5558,31.3888,31.1874,26.0214,25.8302,31.5224,22.2296,30.4337,30.4296,27.5629,30.4452,22.5657,27.6769,29.1665,28.7501,31.5692,26.9036,27.2117,29.7549,26.9948,28.8942,32.4989,25.553,
2340,8721,480,542,28.3177,24.49,30.5565,31.393,31.1869,26.0256,25.8279,31.5184,22.2269,30.4297,30.4279,27.5633,30.4441,22.5659,27.6757,29.1665,28.7492,31.5647,26.9043,27.2105,29.7593,26.9919,28.8922,32.5031,25.5507,
2340,8721,480,4634,28.3175,24.4902,30.555,31.3882,31.1856,26.0176,25.8293,31.5228,22.2277,30.4292,30.4331,27.5611,30.4457,22.5666,27.6773,29.1668,28.7502,31.5652,26.9054,27.2099,29.7597,26.9917,28.8938,32.5021,25.5469,
2340,8721,480,8729,28.3174,24.4839,30.5486,31.3903,31.1992,26.0443,25.8249,31.538,22.2222,30.4407,30.4419,27.5516,30.448,22.5405,27.6763,29.1679,28.7455,31.5642,26.8877,27.2197,29.7557,26.9843,28.8857,32.5205,25.5369,
2340,8721,480,8977,28.3174,24.4864,30.5492,31.3949,31.1988,26.0403,25.8233,31.5386,22.2216,30.4415,30.4367,27.5507,30.4501,22.5396,27.6775,29.1682,28.7464,31.5673,26.885,27.2215,29.7557,26.9829,28.8862,32.5163,25.5391,
2340,8721,480,8753,28.3173,24.4858,30.5481,31.3938,31.1998,26.0399,25.8232,31.5404,22.222,30.4431,30.4368,27.552,30.4497,22.5388,27.678,29.1673,28.7464,31.5694,26.8845,27.22,29.7533,26.9822,28.8878,32.5126,25.5409,
2340,8721,480,5650,28.3171,24.4907,30.5539,31.3872,31.1862,26.016,25.8304,31.523,22.2278,30.431,30.4322,27.5605,30.4452,22.5651,27.6767,29.1634,28.7501,31.5674,26.9035,27.2095,29.7542,26.9924,28.8948,32.5013,25.5489,
