flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,8721,192,8720,28.345,24.5356,30.5761,31.4072,31.1898,26.0089,25.8752,31.5149,22.275,30.4633,30.4469,27.6005,30.4675,22.6236,27.6952,29.1839,28.7934,31.6051,26.9473,27.2619,29.7875,27.0277,28.9207,32.4768,25.5964,
2340,8721,2256,8720,28.3443,24.5319,30.5744,31.4053,31.1961,26.0199,25.8609,31.5318,22.2688,30.4698,30.4485,27.5948,30.472,22.6121,27.6967,29.1834,28.7753,31.6018,26.9462,27.259,29.7887,27.022,28.9199,32.4919,25.5921,
2340,8721,720,8720,28.3442,24.5342,30.5775,31.425,31.2023,26.027,25.8471,31.5312,22.2452,30.465,30.4185,27.5972,30.4731,22.6123,27.6968,29.1811,28.7799,31.6085,26.9441,27.2754,29.7874,27.0173,28.923,32.492,25.5996,
2340,8721,2772,8720,28.3442,24.5276,30.5668,31.4028,31.2054,26.0326,25.8448,31.5548,22.2623,30.4766,30.452,27.5885,30.4789,22.598,27.6966,29.1858,28.7555,31.599,26.9449,27.2559,29.7939,27.0164,28.9198,32.515,25.5859,
2340,8721,708,8720,28.3441,24.5325,30.5736,31.4041,31.1946,26.0182,25.8623,31.5303,22.2695,30.4679,30.4496,27.5952,30.4701,22.6117,27.6946,29.184,28.7757,31.6002,26.9456,27.2591,29.7907,27.0231,28.9199,32.4936,25.5916,
2340,8721,2244,8720,28.3435,24.5291,30.5695,31.3842,31.1895,26.0081,25.8742,31.5327,22.292,30.4721,30.4772,27.5912,30.47,22.6094,27.6939,29.1876,28.7702,31.5942,26.9463,27.2426,29.7915,27.0269,28.9162,32.4946,25.5816,
2340,8721,208,8720,28.3434,24.538,30.5763,31.4148,31.1931,26.0192,25.8643,31.5206,22.259,30.4605,30.4296,27.5974,30.4773,22.6202,27.695,29.1546,28.7842,31.6002,26.9459,27.2604,29.8085,27.0195,28.9226,32.4811,25.6003,
2340,8721,704,8720,28.3432,24.5285,30.5754,31.414,31.1966,26.0159,25.8572,31.5195,22.2588,30.4624,30.4347,27.5981,30.4597,22.6153,27.6954,29.2088,28.7877,31.6096,26.9441,27.271,29.7629,27.0238,28.9192,32.4844,25.5948,
2340,8721,196,8720,28.3431,24.5359,30.5717,31.3949,31.1869,26.0084,25.8783,31.521,22.2815,30.4632,30.458,27.5949,30.4752,22.6188,27.6923,29.158,28.7801,31.5923,26.9468,27.2448,29.8115,27.0247,28.9193,32.4838,25.5916,
2340,8721,2240,8720,28.3431,24.5257,30.5719,31.3953,31.1913,26.0071,25.8695,31.5208,22.2808,30.4669,30.4627,27.595,30.4593,22.614,27.6948,29.2117,28.7832,31.6032,26.9453,27.2551,29.764,27.0281,28.9162,32.485,25.5865,
2340,8721,724,8720,28.3427,24.5349,30.5719,31.4138,31.1997,26.0296,25.8498,31.5396,22.2514,30.4662,30.4305,27.5917,30.4827,22.6077,27.694,29.1528,28.7654,31.5958,26.9441,27.2571,29.8146,27.0136,28.9217,32.5009,25.5956,
2340,8721,2768,8720,28.3427,24.5237,30.5724,31.4138,31.2051,26.0279,25.8404,31.5397,22.2507,30.4701,30.4349,27.5916,30.4648,22.6024,27.6968,29.2113,28.7689,31.6081,26.9431,27.2683,29.7622,27.0171,28.9184,32.5026,25.59,
2340,8721,2260,8720,28.3424,24.5318,30.5685,31.3925,31.1937,26.0213,25.8631,31.5407,22.2757,30.4705,30.4604,27.5884,30.4821,22.6061,27.6937,29.156,28.76,31.5885,26.9456,27.24,29.8155,27.0178,28.9184,32.5009,25.5861,
2340,8721,2756,8720,28.3422,24.5214,30.5677,31.3922,31.1975,26.0178,25.8551,31.5394,22.2758,30.4723,30.466,27.5887,30.4625,22.6009,27.6943,29.2152,28.764,31.5997,26.944,27.2515,29.7655,27.0228,28.9147,32.5043,25.5803,
2340,8721,448,8720,28.3416,24.5286,30.5743,31.4061,31.1956,26.0222,25.8613,31.527,22.2633,30.4603,30.4444,27.5915,30.4637,22.6093,27.695,29.1829,28.7799,31.6014,26.94,27.2536,29.7845,27.0188,28.9172,32.4889,25.5879,
2340,8721,224,8720,28.3415,24.5287,30.575,31.4054,31.1938,26.0197,25.8625,31.5274,22.2641,30.459,30.4473,27.591,30.4639,22.6083,27.6934,29.1837,28.7804,31.601,26.9381,27.2552,29.7851,27.021,28.9161,32.4915,25.5851,
2340,8721,13515,8720,28.3412,24.5677,30.5783,31.3723,31.217,25.9517,25.8715,31.4885,22.282,30.4388,30.3942,27.5979,30.4544,22.6517,27.7041,29.1793,28.8009,31.5932,26.9869,27.2361,29.716,27.0613,28.9494,32.4554,25.6392,
2340,8721,2288,8720,28.3408,24.5233,30.5727,31.4042,31.202,26.0321,25.8455,31.5493,22.2568,30.4672,30.4483,27.5834,30.4699,22.5934,27.6954,29.1851,28.7596,31.5981,26.9354,27.2519,29.7875,27.0135,28.9143,32.5112,25.5781,
2340,8721,964,8720,28.3405,24.5238,30.571,31.4043,31.2022,26.0323,25.8457,31.5471,22.2564,30.4655,30.4471,27.5842,30.4675,22.5943,27.6947,29.185,28.7601,31.5969,26.937,27.2502,29.789,27.0121,28.9158,32.5107,25.5803,
2340,8721,13531,8720,28.34,24.5691,30.5773,31.377,31.2191,25.9585,25.865,31.4915,22.2727,30.4367,30.3825,27.5957,30.4596,22.6495,27.7037,29.1636,28.7949,31.5906,26.9859,27.2354,29.7259,27.0558,28.9498,32.459,25.6417,
2340,8721,14027,8720,28.3399,24.5635,30.5769,31.3767,31.2208,25.9567,25.8609,31.4908,22.2724,30.4379,30.3855,27.5961,30.4499,22.647,27.7039,29.1921,28.7973,31.5956,26.9849,27.2411,29.7013,27.0583,28.948,32.4607,25.6387,
2340,8721,240,8720,28.3399,24.5305,30.5746,31.4142,31.1982,26.0297,25.8504,31.5362,22.2462,30.457,30.429,27.5872,30.4749,22.6035,27.6934,29.1528,28.77,31.5956,26.9362,27.2536,29.8076,27.0115,28.9178,32.4984,25.5884,
2340,8721,13771,8720,28.3398,24.564,30.5766,31.3721,31.2207,25.962,25.8638,31.4964,22.276,30.4367,30.3921,27.593,30.452,22.6449,27.7051,29.1795,28.7931,31.5929,26.9842,27.2307,29.7143,27.0569,28.9475,32.4645,25.6361,
2340,8721,13547,8720,28.3398,24.5639,30.5768,31.3721,31.2202,25.9609,25.8642,31.4968,22.2764,30.4361,30.3931,27.5932,30.4519,22.6445,27.7039,29.1797,28.7931,31.5926,26.9831,27.2318,29.7149,27.0582,28.9469,32.4657,25.6348,
2340,8721,960,8720,28.3397,24.5204,30.5734,31.4147,31.2034,26.0291,25.8414,31.5342,22.2453,30.4596,30.4316,27.5885,30.4554,22.5993,27.6951,29.2102,28.7733,31.6066,26.9365,27.2629,29.7584,27.0136,28.9153,32.4994,25.585,
2340,8721,9931,8720,28.3396,24.5703,30.5813,31.3737,31.2168,25.9458,25.8717,31.4758,22.2795,30.4327,30.3812,27.5988,30.4534,22.6526,27.7011,29.176,28.8058,31.5915,26.9858,27.2422,29.7112,27.0628,28.9519,32.4494,25.6398,
2340,8721,15563,8720,28.3395,24.5622,30.5743,31.364,31.217,25.9478,25.8682,31.492,22.2857,30.4405,30.4022,27.594,30.4493,22.646,27.7029,29.1941,28.795,31.5914,26.9855,27.2319,29.7029,27.0615,28.9465,32.4588,25.6332,
2340,8721,5323,8720,28.3394,24.5731,30.5813,31.3704,31.2118,25.9404,25.879,31.471,22.284,30.4311,30.3856,27.6002,30.456,22.6567,27.7004,29.1629,28.8088,31.5885,26.986,27.238,29.7234,27.0633,28.9524,32.4418,25.6407,
2340,8721,5835,8720,28.3394,24.5703,30.5814,31.3757,31.2171,25.9469,25.8696,31.4757,22.2757,30.4317,30.3786,27.5996,30.4533,22.6525,27.7013,29.1753,28.8062,31.5917,26.9848,27.2444,29.7107,27.0615,28.9519,32.4491,25.6412,
2340,8721,7371,8720,28.3394,24.5689,30.5785,31.3632,31.2134,25.938,25.8772,31.4779,22.2895,30.4346,30.3956,27.5974,30.4535,22.6522,27.7009,29.1786,28.804,31.5891,26.9858,27.2358,29.7125,27.0651,28.9507,32.4468,25.6361,
2340,8721,13519,8720,28.3393,24.5677,30.5743,31.3639,31.2144,25.9484,25.8727,31.4918,22.2862,30.4386,30.3994,27.5937,30.4587,22.6485,27.7013,29.1661,28.7927,31.585,26.9861,27.2263,29.7276,27.0593,28.948,32.458,25.6356,
2340,8721,2272,8720,28.3393,24.5176,30.5706,31.3928,31.1961,26.0186,25.8555,31.5351,22.2703,30.4635,30.4629,27.5846,30.4556,22.5971,27.6926,29.2143,28.7687,31.5995,26.9352,27.2478,29.7604,27.0204,28.9104,32.501,25.573,
2340,8721,14043,8720,28.3393,24.5656,30.5768,31.3819,31.2242,25.9641,25.8544,31.4961,22.2636,30.4368,30.374,27.5947,30.4558,22.6444,27.7039,29.1757,28.7921,31.593,26.9838,27.2414,29.7118,27.0532,28.9487,32.4654,25.6412,
2340,8721,452,8720,28.3393,24.5283,30.5697,31.3931,31.1927,26.0222,25.8636,31.534,22.27,30.4601,30.4559,27.5847,30.4722,22.6029,27.6917,29.1564,28.7648,31.5885,26.9385,27.2352,29.8109,27.0145,28.9148,32.497,25.5808,
2340,8721,13529,8720,28.3391,24.5707,30.5868,31.378,31.2141,25.9468,25.8716,31.4771,22.2786,30.4272,30.3738,27.5981,30.4442,22.6518,27.7067,29.1776,28.8123,31.5926,26.9853,27.2391,29.7073,27.06,28.9514,32.446,25.6416,
2340,8721,9419,8720,28.3391,24.5729,30.5808,31.3678,31.2106,25.9381,25.8806,31.4703,22.2874,30.4314,30.3875,27.5992,30.4555,22.6562,27.6995,29.163,28.8083,31.5868,26.9865,27.2358,29.7231,27.0643,28.9524,32.4412,25.6391,
2340,8721,15579,8720,28.3389,24.5643,30.574,31.3688,31.2198,25.9551,25.8619,31.4967,22.2772,30.4397,30.3912,27.5922,30.4555,22.6442,27.7028,29.1778,28.7897,31.5895,26.9848,27.2324,29.7131,27.0566,28.9466,32.4629,25.6359,
2340,8721,13530,8720,28.3388,24.571,30.5869,31.3802,31.2147,25.9483,25.8696,31.4756,22.2745,30.4255,30.3705,27.5976,30.444,22.6512,27.7069,29.1771,28.8131,31.5932,26.9841,27.2412,29.7071,27.0586,28.9513,32.4467,25.6417,
2340,8721,7883,8720,28.3388,24.565,30.5782,31.3681,31.2187,25.9443,25.8667,31.4817,22.2802,30.4345,30.3881,27.5962,30.4492,22.6478,27.7016,29.1917,28.8008,31.5922,26.9843,27.2406,29.6989,27.0624,28.9494,32.4538,25.636,
2340,8721,6091,8720,28.3388,24.5668,30.5799,31.376,31.2218,25.9579,25.8619,31.4854,22.27,30.4303,30.3772,27.595,30.4514,22.6461,27.7032,29.1772,28.7987,31.5931,26.9824,27.2398,29.7101,27.0581,28.9504,32.4589,25.6384,
2340,8721,13514,8720,28.3387,24.5687,30.5865,31.3749,31.2116,25.9402,25.8755,31.4702,22.2824,30.4261,30.3813,27.5987,30.438,22.6529,27.706,29.1914,28.8173,31.5937,26.9846,27.2402,29.697,27.0629,28.9505,32.441,25.6384,
2340,8721,212,8720,28.3387,24.5349,30.5689,31.4014,31.1879,26.0179,25.8647,31.5227,22.2608,30.4559,30.4379,27.5892,30.483,22.6143,27.6898,29.1236,28.768,31.5841,26.9438,27.237,29.8313,27.0132,28.9185,32.4869,25.5939,
2340,8721,10187,8720,28.3387,24.5669,30.5799,31.374,31.2212,25.9567,25.8638,31.4847,22.2738,30.4307,30.3794,27.5941,30.4515,22.6461,27.7024,29.177,28.7985,31.5918,26.9832,27.2374,29.7102,27.0589,28.9505,32.4592,25.6372,
2340,8721,14031,8720,28.3387,24.5644,30.5734,31.3685,31.2194,25.9543,25.8626,31.4958,22.2777,30.439,30.3915,27.5926,30.4545,22.644,27.7016,29.178,28.7898,31.5884,26.9842,27.2321,29.7137,27.057,28.9469,32.4638,25.6355,
2340,8721,5579,8720,28.3387,24.5699,30.5799,31.3703,31.2165,25.9508,25.8721,31.4795,22.2787,30.4292,30.384,27.596,30.4546,22.6506,27.702,29.1629,28.8016,31.5889,26.984,27.2335,29.7227,27.0604,28.9513,32.4509,25.6383,
2340,8721,13518,8720,28.3386,24.5697,30.5838,31.3671,31.2104,25.9384,25.8778,31.4771,22.2886,30.4275,30.3881,27.596,30.4431,22.6506,27.7054,29.1807,28.8113,31.5887,26.9851,27.2324,29.71,27.0628,28.9503,32.4449,25.6366,
2340,8721,2752,8720,28.3386,24.5145,30.5688,31.4014,31.1965,26.0135,25.8481,31.5216,22.2602,30.4618,30.4478,27.5902,30.4472,22.6042,27.6928,29.2358,28.7751,31.6052,26.9413,27.2585,29.7337,27.0209,28.912,32.492,25.5833,
2340,8721,13563,8720,28.3386,24.565,30.5758,31.3764,31.2228,25.9677,25.8571,31.5008,22.2665,30.4341,30.3817,27.5905,30.4576,22.6415,27.7038,29.1641,28.7875,31.5893,26.9813,27.2306,29.7246,27.0519,28.947,32.4706,25.6372,
2340,8721,2242,8720,28.3386,24.5174,30.5529,31.3872,31.195,26.0184,25.8522,31.5383,22.2654,30.4788,30.4741,27.5871,30.4853,22.6039,27.6796,29.1795,28.7464,31.5895,26.9383,27.2427,29.793,27.0137,28.908,32.5002,25.5784,
2340,8721,705,8720,28.3386,24.5196,30.5557,31.4031,31.1992,26.0233,25.8426,31.5378,22.2491,30.4751,30.4498,27.5909,30.4855,22.605,27.6792,29.1767,28.7493,31.5937,26.9381,27.2543,29.7913,27.011,28.9108,32.4986,25.5856,
2340,8721,11467,8720,28.3385,24.5684,30.5779,31.3606,31.2116,25.935,25.8785,31.4761,22.2925,30.4346,30.3972,27.5959,30.4528,22.6513,27.6991,29.178,28.8034,31.5863,26.9855,27.2328,29.7121,27.0655,28.9502,32.4453,25.6338,
2340,8721,7403,8720,28.3385,24.5653,30.5772,31.3631,31.2175,25.9483,25.8699,31.487,22.2841,30.4325,30.3955,27.593,30.4514,22.6451,27.7011,29.1799,28.7966,31.5892,26.9824,27.2314,29.7118,27.0623,28.9486,32.4587,25.6322,
2340,8721,9451,8720,28.3385,24.5695,30.5798,31.3682,31.2153,25.9491,25.8739,31.4789,22.2821,30.4289,30.3875,27.5946,30.4543,22.6498,27.7005,29.1625,28.8014,31.5873,26.9834,27.2317,29.7229,27.062,28.9503,32.4538,25.6361,
2340,8721,13513,8720,28.3385,24.5683,30.5862,31.3717,31.2095,25.9372,25.8773,31.4705,22.2861,30.4268,30.3839,27.5985,30.4379,22.653,27.705,29.1915,28.8167,31.5928,26.9852,27.2379,29.6963,27.064,28.9498,32.4392,25.6378,
2340,8721,5355,8720,28.3384,24.5697,30.5798,31.3703,31.2159,25.9506,25.8722,31.479,22.2787,30.4282,30.3848,27.5957,30.4541,22.65,27.7007,29.1621,28.8019,31.5881,26.9827,27.2339,29.7223,27.0608,28.9505,32.4532,25.6376,
2340,8721,11979,8720,28.3384,24.5648,30.5776,31.366,31.2178,25.9427,25.8684,31.4803,22.2838,30.4348,30.3901,27.5952,30.4489,22.6473,27.7006,29.1915,28.8002,31.5905,26.9847,27.2381,29.6991,27.0633,28.9493,32.4533,25.6342,
2340,8721,9947,8720,28.3384,24.572,30.5807,31.3783,31.2194,25.9522,25.8648,31.4779,22.2703,30.4309,30.3694,27.5965,30.4589,22.6503,27.7005,29.159,28.8005,31.588,26.9847,27.2418,29.7204,27.0576,28.9523,32.4532,25.6425,
2340,8721,14283,8720,28.3384,24.5596,30.5751,31.3767,31.2254,25.9674,25.8524,31.4997,22.2658,30.4355,30.3831,27.5912,30.4474,22.6394,27.7049,29.193,28.7891,31.5947,26.9816,27.2354,29.6992,27.0537,28.9457,32.4707,25.6353,
2340,8721,706,8720,28.3384,24.5199,30.5562,31.4067,31.2004,26.0253,25.8392,31.5357,22.2424,30.4738,30.4453,27.5897,30.4858,22.6046,27.6798,29.1766,28.7511,31.5954,26.9364,27.2589,29.7918,27.0089,28.9115,32.499,25.5865,
2340,8721,194,8720,28.3383,24.5257,30.5578,31.3983,31.1914,26.0177,25.8575,31.5252,22.2569,30.4701,30.4547,27.5907,30.489,22.6132,27.6786,29.1494,28.7567,31.5879,26.9389,27.2471,29.8127,27.0122,28.9118,32.4884,25.588,
2340,8721,13803,8720,28.3382,24.5595,30.5747,31.3717,31.2243,25.9718,25.8555,31.5054,22.2698,30.4337,30.3909,27.5876,30.4498,22.6364,27.7049,29.1808,28.7848,31.5917,26.9795,27.2255,29.7136,27.0532,28.9444,32.4765,25.6313,
2340,8721,13561,8720,28.3381,24.5672,30.5859,31.3781,31.2179,25.9562,25.8644,31.486,22.2732,30.4247,30.3732,27.5935,30.4422,22.6448,27.7076,29.1789,28.8054,31.5926,26.9816,27.2346,29.7063,27.0572,28.9491,32.4569,25.6377,
2340,8721,15567,8720,28.3381,24.5626,30.5707,31.3552,31.2155,25.9448,25.8697,31.4971,22.2911,30.4414,30.4081,27.5901,30.4543,22.6426,27.7005,29.1804,28.7874,31.5843,26.9843,27.223,29.7152,27.06,28.9453,32.4617,25.6296,
2340,8721,7899,8720,28.3381,24.5676,30.5777,31.3728,31.2214,25.9514,25.8605,31.4857,22.2718,30.4333,30.3758,27.5946,30.4555,22.6456,27.7013,29.1756,28.796,31.5898,26.9831,27.2415,29.7088,27.058,28.9502,32.4581,25.6386,
2340,8721,13562,8720,28.3381,24.5675,30.5858,31.3802,31.2187,25.9583,25.8622,31.4857,22.2691,30.4236,30.3707,27.5929,30.4422,22.6445,27.7079,29.1789,28.806,31.5935,26.9809,27.2373,29.7065,27.0561,28.9493,32.4579,25.6382,
2340,8721,7387,8720,28.3381,24.5706,30.5782,31.3669,31.2152,25.9441,25.8707,31.4797,22.2804,30.4329,30.3837,27.5954,30.4585,22.6502,27.7002,29.1615,28.7988,31.5859,26.9845,27.2354,29.7217,27.06,28.9508,32.4499,25.6386,
2340,8721,193,8720,28.3381,24.5251,30.5567,31.3942,31.1895,26.014,25.8606,31.5269,22.263,30.4708,30.459,27.5912,30.4886,22.6131,27.6775,29.1495,28.7549,31.586,26.9403,27.2425,29.8117,27.0136,28.911,32.4872,25.5866,
2340,8721,5851,8720,28.338,24.5719,30.5805,31.3801,31.2191,25.9531,25.8628,31.478,22.2664,30.4298,30.3666,27.5971,30.4584,22.6501,27.7007,29.1585,28.8006,31.5887,26.9836,27.2441,29.7195,27.0559,28.9519,32.4523,25.6433,
2340,8721,13534,8720,28.338,24.5712,30.583,31.3727,31.2137,25.9467,25.8715,31.4814,22.2793,30.4264,30.3767,27.594,30.4488,22.6488,27.7061,29.1648,28.8064,31.5871,26.9846,27.2315,29.7199,27.0577,28.9505,32.4508,25.6393,
2340,8721,9675,8720,28.338,24.5695,30.5791,31.3674,31.2149,25.9485,25.8735,31.4776,22.2821,30.4296,30.3858,27.5949,30.454,22.6501,27.7004,29.1624,28.801,31.5865,26.984,27.2307,29.7222,27.0608,28.9505,32.4498,25.6365,
2340,8721,13546,8720,28.338,24.5653,30.5852,31.3741,31.2148,25.9497,25.8685,31.4789,22.2777,30.424,30.3813,27.5945,30.4358,22.6464,27.7069,29.1931,28.8109,31.5944,26.9814,27.2364,29.6957,27.0606,28.9487,32.4516,25.6351,
2340,8721,11995,8720,28.3379,24.5673,30.5775,31.3706,31.2205,25.9501,25.8621,31.4851,22.2752,30.4341,30.3784,27.5936,30.4554,22.6454,27.7003,29.1754,28.7954,31.5887,26.9839,27.2392,29.7087,27.0588,28.9498,32.4582,25.637,
2340,8721,2241,8720,28.3379,24.5166,30.552,31.383,31.1929,26.0138,25.8549,31.5392,22.2718,30.4796,30.4779,27.5871,30.4852,22.6033,27.678,29.1795,28.7442,31.587,26.9388,27.2378,29.7917,27.0149,28.907,32.498,25.5763,
2340,8721,11499,8720,28.3379,24.5649,30.5772,31.3605,31.2163,25.9463,25.8715,31.4852,22.2872,30.4327,30.3972,27.5917,30.4512,22.6445,27.6996,29.1796,28.796,31.5868,26.9823,27.2283,29.7114,27.0632,28.9483,32.4579,25.6301,
2340,8721,13775,8720,28.3379,24.5635,30.5724,31.3634,31.2183,25.9589,25.8647,31.4994,22.2802,30.4363,30.3972,27.5886,30.4567,22.641,27.7024,29.1663,28.785,31.5845,26.9828,27.2204,29.7263,27.0549,28.9456,32.4677,25.6321,
2340,8721,13769,8720,28.3379,24.5651,30.5853,31.3731,31.2149,25.9495,25.8698,31.479,22.2805,30.4246,30.3817,27.5947,30.4357,22.647,27.707,29.1924,28.8098,31.5932,26.9832,27.2329,29.6948,27.0602,28.9486,32.4499,25.6357,
2340,8721,13770,8720,28.3378,24.5655,30.5855,31.3755,31.2157,25.9517,25.8679,31.4778,22.2767,30.4235,30.3792,27.5946,30.4355,22.6467,27.7077,29.1919,28.8105,31.594,26.9825,27.2354,29.6951,27.0589,28.9488,32.4511,25.6363,
2340,8721,15595,8720,28.3378,24.5578,30.5727,31.363,31.2203,25.957,25.8601,31.5007,22.2801,30.4378,30.4015,27.5887,30.4474,22.6382,27.7026,29.1954,28.7867,31.5902,26.981,27.2264,29.7011,27.0581,28.9435,32.4689,25.6283,
2340,8721,13517,8720,28.3378,24.5691,30.583,31.3641,31.2083,25.9348,25.8794,31.4762,22.2919,30.4282,30.3896,27.5956,30.4426,22.6505,27.7039,29.18,28.8098,31.5865,26.9848,27.2297,29.709,27.0634,28.9491,32.4425,25.6353,
2340,8721,13533,8720,28.3378,24.5709,30.5826,31.3698,31.2127,25.9441,25.8731,31.4817,22.2831,30.4273,30.3791,27.594,30.4487,22.6489,27.7051,29.1645,28.8053,31.5857,26.9849,27.2291,29.7201,27.0586,28.9501,32.4491,25.6385,
2340,8721,5611,8720,28.3378,24.5661,30.5784,31.371,31.2206,25.9616,25.8646,31.4893,22.273,30.4269,30.3833,27.5911,30.453,22.6431,27.7025,29.1636,28.7943,31.5887,26.9803,27.2285,29.7226,27.057,28.9489,32.4639,25.6344,
2340,8721,9935,8720,28.3377,24.5704,30.5776,31.365,31.2146,25.9422,25.8732,31.4777,22.2839,30.4323,30.3863,27.5947,30.4573,22.6495,27.6985,29.1611,28.7983,31.5834,26.9846,27.2327,29.7225,27.061,28.9505,32.452,25.6363,
2340,8721,14041,8720,28.3377,24.5672,30.5851,31.3827,31.2182,25.9516,25.8609,31.4789,22.269,30.4259,30.3647,27.596,30.4392,22.6471,27.7068,29.1893,28.8094,31.5947,26.9831,27.244,29.6923,27.0569,28.9499,32.4513,25.641,
2340,8721,9963,8720,28.3377,24.5664,30.5796,31.3731,31.2197,25.954,25.8637,31.4828,22.2735,30.4292,30.3796,27.5936,30.4505,22.645,27.7004,29.1759,28.7983,31.5895,26.9811,27.2372,29.709,27.0594,28.9492,32.4592,25.6352,
2340,8721,5322,8720,28.3377,24.5741,30.5895,31.3728,31.2073,25.9303,25.8827,31.4551,22.2851,30.4193,30.3742,27.6015,30.441,22.6578,27.7029,29.1754,28.825,31.5903,26.984,27.2426,29.7054,27.0653,28.9532,32.4292,25.6403,
2340,8721,5839,8720,28.3376,24.5706,30.5773,31.3668,31.2147,25.9438,25.8711,31.4779,22.2801,30.4319,30.3837,27.5954,30.4571,22.6497,27.6987,29.1608,28.7988,31.5844,26.9839,27.2349,29.7222,27.0599,28.9504,32.4513,25.6379,
2340,8721,13774,8720,28.3376,24.5663,30.5826,31.3674,31.215,25.9502,25.8703,31.485,22.2827,30.4256,30.3858,27.5913,30.441,22.6442,27.7069,29.1813,28.8039,31.5892,26.9824,27.2275,29.7085,27.0585,28.9481,32.4556,25.6336,
2340,8721,7887,8720,28.3376,24.566,30.5746,31.3594,31.2167,25.9417,25.8687,31.4859,22.2858,30.4355,30.3935,27.5927,30.4541,22.6449,27.6993,29.1782,28.7935,31.5854,26.9834,27.2322,29.7112,27.0613,28.9486,32.4568,25.6329,
2340,8721,5577,8720,28.3376,24.571,30.5889,31.3717,31.2115,25.9395,25.878,31.4645,22.2836,30.4187,30.3753,27.598,30.4398,22.6525,27.705,29.1771,28.8181,31.5911,26.9833,27.236,29.705,27.0638,28.9524,32.4383,25.6383,
2340,8721,9945,8720,28.3376,24.5734,30.5898,31.3798,31.2144,25.9409,25.8715,31.4641,22.2761,30.421,30.3609,27.5988,30.4434,22.6526,27.7037,29.1734,28.8175,31.591,26.984,27.2448,29.7025,27.0617,28.954,32.4401,25.6422,
2340,8721,480,8720,28.3375,24.5196,30.5724,31.4052,31.1999,26.0327,25.8463,31.5424,22.251,30.4565,30.4444,27.5798,30.4609,22.5906,27.6928,29.1847,28.7649,31.5963,26.9289,27.2465,29.7834,27.0098,28.9111,32.5073,25.5731,
2340,8721,9450,8720,28.3375,24.5709,30.5891,31.3714,31.2112,25.9391,25.8781,31.464,22.284,30.4181,30.3768,27.5969,30.4393,22.6517,27.7039,29.1771,28.819,31.5905,26.9821,27.2365,29.7054,27.0646,28.952,32.4412,25.6362,
2340,8721,5321,8720,28.3375,24.5739,30.5891,31.3704,31.2062,25.9272,25.8844,31.4556,22.2886,30.4203,30.3768,27.6011,30.441,22.6578,27.7021,29.1752,28.8243,31.5889,26.9845,27.2401,29.7053,27.0664,28.953,32.4272,25.6395,
2340,8721,5578,8720,28.3375,24.5714,30.5891,31.3738,31.212,25.9418,25.8759,31.4639,22.28,30.4176,30.3729,27.5978,30.4395,22.6523,27.7055,29.1767,28.8187,31.5917,26.9825,27.2383,29.7046,27.0624,28.9525,32.4395,25.6386,
2340,8721,7375,8720,28.3375,24.5691,30.5749,31.3541,31.2109,25.9342,25.8785,31.4804,22.294,30.4345,30.4006,27.5931,30.4574,22.6491,27.6981,29.164,28.7964,31.5807,26.9849,27.2262,29.7238,27.0632,28.9493,32.4489,25.6324,
2340,8721,5339,8720,28.3374,24.5739,30.58,31.3741,31.2131,25.9455,25.8724,31.4716,22.274,30.4275,30.3735,27.5976,30.4606,22.6543,27.6991,29.1454,28.803,31.5841,26.9844,27.2366,29.7315,27.0576,28.9519,32.4443,25.6428,
2340,8721,13545,8720,28.3374,24.565,30.5848,31.3713,31.213,25.9465,25.8703,31.4785,22.2813,30.4247,30.3832,27.5943,30.4355,22.6463,27.7057,29.1926,28.8099,31.5928,26.9816,27.2337,29.695,27.0616,28.9476,32.4489,25.634,
2340,8721,5337,8720,28.3374,24.5758,30.5897,31.3759,31.2094,25.9352,25.8789,31.4599,22.2803,30.4196,30.3664,27.6002,30.4468,22.6567,27.703,29.1612,28.8201,31.5877,26.9843,27.2401,29.7149,27.0621,28.9537,32.4327,25.643,
2340,8721,5354,8720,28.3374,24.5711,30.5892,31.3733,31.2113,25.9405,25.8764,31.4639,22.2804,30.4175,30.3742,27.5976,30.4393,22.6519,27.7043,29.1766,28.819,31.591,26.9816,27.2387,29.7052,27.0636,28.952,32.4407,25.6379,
2340,8721,9707,8720,28.3374,24.5658,30.5783,31.3685,31.22,25.96,25.8663,31.4876,22.2763,30.4272,30.3849,27.5899,30.4529,22.6427,27.7014,29.1635,28.7939,31.5872,26.9805,27.2259,29.7225,27.0575,28.9482,32.4637,25.6325,
2340,8721,7627,8720,28.3374,24.5651,30.5765,31.3619,31.2164,25.9469,25.869,31.4843,22.2832,30.4319,30.3929,27.5924,30.4506,22.6451,27.7008,29.1783,28.7959,31.5874,26.9825,27.2298,29.7102,27.0603,28.9486,32.4544,25.6323,
2340,8721,9418,8720,28.3374,24.5738,30.5894,31.3707,31.2063,25.9278,25.8841,31.4545,22.2885,30.4195,30.3762,27.6005,30.4407,22.6574,27.7018,29.1753,28.8243,31.5889,26.9843,27.2401,29.7053,27.0664,28.953,32.4288,25.6388,
